uuid,molecule,fragments,linker,anchor_1,anchor_2,energy
12,O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])c(F)c3F)c(F)c2)c(F)c1,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1cc(F)cc(F)c1,Fc1ccccc1,7,19,57.343311022841476
13,Cc1nc(C)c(C)c(-c2ccc(-c3ccncc3)cc2)c1C,Cc1cc(C)c(C)nc1C.c1ccncc1,c1ccccc1,7,12,61.46020754378056
14,Cc1nc(C)c(C)c(-c2ccc(-c3ccncc3)cc2)c1C,Cc1cc(C)c(C)nc1C.c1ccncc1,c1ccccc1,7,12,61.46020757888969
15,Cc1nc(C)c(C)c(-c2ccc(-c3ccncc3)cc2)c1C,Cc1cc(C)c(C)nc1C.c1ccncc1,c1ccccc1,7,12,61.46020760882451
16,Cc1nc(C)c(C)c(-c2ccc(-c3ccncc3)cc2)c1C,Cc1cc(C)c(C)nc1C.c1ccncc1,c1ccccc1,7,12,61.46020763021314
17,Cc1nc(C)c(C)c(-c2ccc(-c3ccncc3)cc2)c1C,Cc1cc(C)c(C)nc1C.c1ccncc1,c1ccccc1,7,12,61.468484487451505
18,O=C([O-])c1ccc(-c2ccc(-c3cc(F)c(C(=O)[O-])c(F)c3F)cc2F)c(F)c1F,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1cccc(F)c1F,Fc1ccccc1,7,18,57.657018104196254
19,O=C([O-])c1ccc(-c2ccc(-c3cc(F)c(C(=O)[O-])c(F)c3F)cc2F)c(F)c1F,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1cccc(F)c1F,Fc1ccccc1,7,18,57.65839940015358
20,O=C([O-])c1ccc(-c2ccc(-c3cc(F)c(C(=O)[O-])c(F)c3F)cc2F)c(F)c1F,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1cccc(F)c1F,Fc1ccccc1,7,18,57.658421185203544
21,O=C([O-])c1ccc(-c2ccc(-c3cc(F)c(C(=O)[O-])c(F)c3F)cc2F)c(F)c1F,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1cccc(F)c1F,Fc1ccccc1,7,18,57.65980436265319
22,O=C([O-])c1ccc(-c2ccc(-c3cc(F)c(C(=O)[O-])c(F)c3F)cc2F)c(F)c1F,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1cccc(F)c1F,Fc1ccccc1,7,18,57.67510656148492
23,O=C([O-])c1ccc(-c2ccc(-c3cc(F)c(C(=O)[O-])c(F)c3F)cc2F)c(F)c1F,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1cccc(F)c1F,Fc1ccccc1,7,18,57.741396213979584
24,O=C([O-])c1ccc(-c2ccc(-c3cc(F)c(C(=O)[O-])c(F)c3F)cc2F)c(F)c1F,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1cccc(F)c1F,Fc1ccccc1,7,18,57.77215446042841
25,O=C([O-])c1ccc(-c2ccc(-c3cc(F)c(C(=O)[O-])c(F)c3F)cc2F)c(F)c1F,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1cccc(F)c1F,Fc1ccccc1,7,18,57.78120817623164
26,O=C([O-])c1ccc(-c2ccc(-c3cc(F)c(C(=O)[O-])c(F)c3F)cc2F)c(F)c1F,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1cccc(F)c1F,Fc1ccccc1,7,18,57.83443783902638
27,O=C([O-])c1ccc(-c2ccc(-c3cc(F)c(C(=O)[O-])c(F)c3F)cc2F)c(F)c1F,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1cccc(F)c1F,Fc1ccccc1,7,18,57.8344378394485
28,O=C([O-])c1ccc(-c2ccc(-c3cc(F)c(C(=O)[O-])c(F)c3F)cc2F)c(F)c1F,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1cccc(F)c1F,Fc1ccccc1,7,18,57.84557533595658
29,O=C([O-])c1ccc(-c2ccc(-c3cc(F)c(C(=O)[O-])c(F)c3F)cc2F)c(F)c1F,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1cccc(F)c1F,Fc1ccccc1,7,18,57.86411604759652
30,O=C([O-])c1ccc(-c2ccc(-c3cc(F)c(C(=O)[O-])c(F)c3F)cc2F)c(F)c1F,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1cccc(F)c1F,Fc1ccccc1,7,18,57.8641160540626
31,CCCC(C#CC(=O)[O-])=CC#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCCC,4,9,3.972584727379825
32,CCCC(C#CC(=O)[O-])=CC#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCCC,4,9,3.9773556891760755
33,CCCC(C#CC(=O)[O-])=CC#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCCC,4,9,3.9881885094338223
34,CCCC(C#CC(=O)[O-])=CC#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCCC,4,9,3.991686609108556
35,CCCC(C#CC(=O)[O-])=CC#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCCC,4,9,3.993775314221725
36,CCCC(C#CC(=O)[O-])=CC#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCCC,4,9,4.041864653106486
37,CCCC(C#CC(=O)[O-])=CC#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCCC,4,9,4.045853456147873
38,CCCC(C#CC(=O)[O-])=CC#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCCC,4,9,4.049600620581957
39,CCCC(C#CC(=O)[O-])=CC#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCCC,4,9,4.049889816293365
40,CCCC(C#CC(=O)[O-])=CC#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCCC,4,9,4.401986574653104
41,CCCC(C#CC(=O)[O-])=CC#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCCC,4,9,4.58982950498147
42,CCCC(C#CC(=O)[O-])=CC#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCCC,4,9,4.590475298747157
43,CCCC(C#CC(=O)[O-])=CC#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCCC,4,9,4.597409853665502
44,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])c(F)c3F)cc2F)c(F)c1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1cccc(F)c1F,Fc1ccc(F)cc1,6,17,57.066310580029416
45,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])c(F)c3F)cc2F)c(F)c1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1cccc(F)c1F,Fc1ccc(F)cc1,6,17,57.14790294415757
46,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])c(F)c3F)cc2F)c(F)c1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1cccc(F)c1F,Fc1ccc(F)cc1,6,17,57.14790297125426
47,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])c(F)c3F)cc2F)c(F)c1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1cccc(F)c1F,Fc1ccc(F)cc1,6,17,57.16655433844413
48,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])c(F)c3F)cc2F)c(F)c1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1cccc(F)c1F,Fc1ccc(F)cc1,6,17,57.16816472891529
49,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])c(F)c3F)cc2F)c(F)c1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1cccc(F)c1F,Fc1ccc(F)cc1,6,17,57.24808527423998
50,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])c(F)c3F)cc2F)c(F)c1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1cccc(F)c1F,Fc1ccc(F)cc1,6,17,57.24808529871936
51,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])c(F)c3F)cc2F)c(F)c1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1cccc(F)c1F,Fc1ccc(F)cc1,6,17,57.267089240485106
52,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])c(F)c3F)cc2F)c(F)c1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1cccc(F)c1F,Fc1ccc(F)cc1,6,17,57.26715329285724
53,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])c(F)c3F)cc2F)c(F)c1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1cccc(F)c1F,Fc1ccc(F)cc1,6,17,57.32967333648803
54,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])c(F)c3F)cc2F)c(F)c1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1cccc(F)c1F,Fc1ccc(F)cc1,6,17,57.35804545602752
55,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])c(F)c3F)cc2F)c(F)c1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1cccc(F)c1F,Fc1ccc(F)cc1,6,17,57.35804554001367
56,O=C([O-])c1ccc(C=C(F)c2ccc(C(=O)[O-])c(F)c2F)cc1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1ccccc1F,C=CF,6,16,42.82978058930064
57,O=C([O-])c1ccc(C=C(F)c2ccc(C(=O)[O-])c(F)c2F)cc1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1ccccc1F,C=CF,6,16,42.82978059702131
58,O=C([O-])c1ccc(C=C(F)c2ccc(C(=O)[O-])c(F)c2F)cc1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1ccccc1F,C=CF,6,16,42.83203253886158
59,O=C([O-])c1ccc(C=C(F)c2ccc(C(=O)[O-])c(F)c2F)cc1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1ccccc1F,C=CF,6,16,42.832032557467976
60,O=C([O-])c1ccc(C=C(F)c2ccc(C(=O)[O-])c(F)c2F)cc1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1ccccc1F,C=CF,6,16,42.91284666526892
61,O=C([O-])c1ccc(C=C(F)c2ccc(C(=O)[O-])c(F)c2F)cc1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1ccccc1F,C=CF,6,16,43.21531328394916
62,O=C([O-])c1ccc(C=C(F)c2ccc(C(=O)[O-])c(F)c2F)cc1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1ccccc1F,C=CF,6,16,43.261130511176006
63,O=C([O-])c1ccc(C=C(F)c2ccc(C(=O)[O-])c(F)c2F)cc1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1ccccc1F,C=CF,6,16,43.26223872826363
64,O=C([O-])c1ccc(C=C(F)c2ccc(C(=O)[O-])c(F)c2F)cc1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1ccccc1F,C=CF,6,16,43.34398043395055
65,O=C([O-])c1ccc(C=C(F)c2ccc(C(=O)[O-])c(F)c2F)cc1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1ccccc1F,C=CF,6,16,43.905845296734604
66,O=C([O-])c1ccc(C=C(F)c2ccc(C(=O)[O-])c(F)c2F)cc1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1ccccc1F,C=CF,6,16,43.908245027998454
67,O=C([O-])c1ccc(C=C(F)c2ccc(C(=O)[O-])c(F)c2F)cc1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1ccccc1F,C=CF,6,16,45.462310259744335
68,Cc1cc(-c2c(C)c(C(=O)[O-])cc(C(=O)[O-])c2C)cc(C)c1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1C,Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1ccc(C(=O)[O-])cc1C(=O)[O-],Cc1cccc(C)c1,13,26,93.54438217164856
69,Cc1cc(-c2c(C)c(C(=O)[O-])cc(C(=O)[O-])c2C)cc(C)c1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1C,Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1ccc(C(=O)[O-])cc1C(=O)[O-],Cc1cccc(C)c1,13,26,93.6226999419812
70,Cc1cc(-c2c(C)c(C(=O)[O-])cc(C(=O)[O-])c2C)cc(C)c1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1C,Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1ccc(C(=O)[O-])cc1C(=O)[O-],Cc1cccc(C)c1,13,26,93.62552609862509
71,Cc1cc(-c2c(C)c(C(=O)[O-])cc(C(=O)[O-])c2C)cc(C)c1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1C,Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1ccc(C(=O)[O-])cc1C(=O)[O-],Cc1cccc(C)c1,13,26,93.62554347727021
72,Cc1cc(-c2c(C)c(C(=O)[O-])cc(C(=O)[O-])c2C)cc(C)c1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1C,Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1ccc(C(=O)[O-])cc1C(=O)[O-],Cc1cccc(C)c1,13,26,93.62575562871268
73,Cc1cc(-c2c(C)c(C(=O)[O-])cc(C(=O)[O-])c2C)cc(C)c1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1C,Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1ccc(C(=O)[O-])cc1C(=O)[O-],Cc1cccc(C)c1,13,26,93.62632272828259
74,Cc1cc(-c2c(C)c(C(=O)[O-])cc(C(=O)[O-])c2C)cc(C)c1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1C,Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1ccc(C(=O)[O-])cc1C(=O)[O-],Cc1cccc(C)c1,13,26,93.69714286040117
75,Cc1cc(-c2c(C)c(C(=O)[O-])cc(C(=O)[O-])c2C)cc(C)c1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1C,Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1ccc(C(=O)[O-])cc1C(=O)[O-],Cc1cccc(C)c1,13,26,93.70214258573152
76,Cc1cc(-c2c(C)c(C(=O)[O-])cc(C(=O)[O-])c2C)cc(C)c1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1C,Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1ccc(C(=O)[O-])cc1C(=O)[O-],Cc1cccc(C)c1,13,26,93.70214737377108
77,Cc1cc(-c2c(C)c(C(=O)[O-])cc(C(=O)[O-])c2C)cc(C)c1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1C,Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1ccc(C(=O)[O-])cc1C(=O)[O-],Cc1cccc(C)c1,13,26,93.7413099728281
78,Cc1cc(-c2c(C)c(C(=O)[O-])cc(C(=O)[O-])c2C)cc(C)c1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1C,Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1ccc(C(=O)[O-])cc1C(=O)[O-],Cc1cccc(C)c1,13,26,93.7463719000024
79,Cc1cc(-c2c(C)c(C(=O)[O-])cc(C(=O)[O-])c2C)cc(C)c1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1C,Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1ccc(C(=O)[O-])cc1C(=O)[O-],Cc1cccc(C)c1,13,26,93.7485208050744
80,Cc1cc(-c2c(C)c(C(=O)[O-])cc(C(=O)[O-])c2C)cc(C)c1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1C,Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1ccc(C(=O)[O-])cc1C(=O)[O-],Cc1cccc(C)c1,13,26,93.82278192139486
81,Cc1cc(-c2c(C)c(C(=O)[O-])cc(C(=O)[O-])c2C)cc(C)c1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1C,Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1ccc(C(=O)[O-])cc1C(=O)[O-],Cc1cccc(C)c1,13,26,93.82280821401396
82,Cc1c(C(=O)[O-])cc(-c2c(C)c(C)c(-c3c(C)c(C(=O)[O-])cc(C(=O)[O-])c3C)c(C)c2C)c(C)c1C(=O)[O-],Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1ccc(C(=O)[O-])c(C)c1C(=O)[O-],Cc1cc(C)c(C)cc1C,13,21,120.25586939950247
83,Cc1c(C(=O)[O-])cc(-c2c(C)c(C)c(-c3c(C)c(C(=O)[O-])cc(C(=O)[O-])c3C)c(C)c2C)c(C)c1C(=O)[O-],Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1ccc(C(=O)[O-])c(C)c1C(=O)[O-],Cc1cc(C)c(C)cc1C,13,21,120.30190376141086
84,Cc1c(C(=O)[O-])cc(-c2c(C)c(C)c(-c3c(C)c(C(=O)[O-])cc(C(=O)[O-])c3C)c(C)c2C)c(C)c1C(=O)[O-],Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1ccc(C(=O)[O-])c(C)c1C(=O)[O-],Cc1cc(C)c(C)cc1C,13,21,120.31774006965918
85,Cc1c(C(=O)[O-])cc(-c2c(C)c(C)c(-c3c(C)c(C(=O)[O-])cc(C(=O)[O-])c3C)c(C)c2C)c(C)c1C(=O)[O-],Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1ccc(C(=O)[O-])c(C)c1C(=O)[O-],Cc1cc(C)c(C)cc1C,13,21,120.34609412961034
86,Cc1c(C(=O)[O-])cc(-c2c(C)c(C)c(-c3c(C)c(C(=O)[O-])cc(C(=O)[O-])c3C)c(C)c2C)c(C)c1C(=O)[O-],Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1ccc(C(=O)[O-])c(C)c1C(=O)[O-],Cc1cc(C)c(C)cc1C,13,21,120.44921824807123
87,Cc1c(C(=O)[O-])cc(-c2c(C)c(C)c(-c3c(C)c(C(=O)[O-])cc(C(=O)[O-])c3C)c(C)c2C)c(C)c1C(=O)[O-],Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1ccc(C(=O)[O-])c(C)c1C(=O)[O-],Cc1cc(C)c(C)cc1C,13,21,120.46437820449817
88,Cc1c(C(=O)[O-])cc(-c2c(C)c(C)c(-c3c(C)c(C(=O)[O-])cc(C(=O)[O-])c3C)c(C)c2C)c(C)c1C(=O)[O-],Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1ccc(C(=O)[O-])c(C)c1C(=O)[O-],Cc1cc(C)c(C)cc1C,13,21,120.73313068644299
89,Cc1c(C(=O)[O-])cc(-c2c(C)c(C)c(-c3c(C)c(C(=O)[O-])cc(C(=O)[O-])c3C)c(C)c2C)c(C)c1C(=O)[O-],Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1ccc(C(=O)[O-])c(C)c1C(=O)[O-],Cc1cc(C)c(C)cc1C,13,21,120.83533449981132
90,Cc1c(C(=O)[O-])cc(-c2c(C)c(C)c(-c3c(C)c(C(=O)[O-])cc(C(=O)[O-])c3C)c(C)c2C)c(C)c1C(=O)[O-],Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1ccc(C(=O)[O-])c(C)c1C(=O)[O-],Cc1cc(C)c(C)cc1C,13,21,120.96451703342258
91,Cc1c(C(=O)[O-])cc(-c2c(C)c(C)c(-c3c(C)c(C(=O)[O-])cc(C(=O)[O-])c3C)c(C)c2C)c(C)c1C(=O)[O-],Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1ccc(C(=O)[O-])c(C)c1C(=O)[O-],Cc1cc(C)c(C)cc1C,13,21,121.04577089299819
92,Cc1c(C(=O)[O-])cc(-c2c(C)c(C)c(-c3c(C)c(C(=O)[O-])cc(C(=O)[O-])c3C)c(C)c2C)c(C)c1C(=O)[O-],Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1ccc(C(=O)[O-])c(C)c1C(=O)[O-],Cc1cc(C)c(C)cc1C,13,21,121.23459858103205
93,Cc1c(C(=O)[O-])cc(-c2c(C)c(C)c(-c3c(C)c(C(=O)[O-])cc(C(=O)[O-])c3C)c(C)c2C)c(C)c1C(=O)[O-],Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1ccc(C(=O)[O-])c(C)c1C(=O)[O-],Cc1cc(C)c(C)cc1C,13,21,121.34825076038486
94,Cc1c(C(=O)[O-])cc(-c2c(C)c(C)c(-c3c(C)c(C(=O)[O-])cc(C(=O)[O-])c3C)c(C)c2C)c(C)c1C(=O)[O-],Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1ccc(C(=O)[O-])c(C)c1C(=O)[O-],Cc1cc(C)c(C)cc1C,13,21,122.86002711593183
95,O=C([O-])c1ccc(C(F)=C(F)c2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,FC=CF,6,16,43.482039438986575
96,O=C([O-])c1ccc(C(F)=C(F)c2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,FC=CF,6,16,43.4825084855117
97,O=C([O-])c1ccc(C(F)=C(F)c2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,FC=CF,6,16,43.8619852562003
98,O=C([O-])c1ccc(C(F)=C(F)c2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,FC=CF,6,16,43.86198526476514
99,O=C([O-])c1ccc(C(F)=C(F)c2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,FC=CF,6,16,43.921549911922384
100,O=C([O-])c1ccc(C(F)=C(F)c2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,FC=CF,6,16,43.92183780319158
101,O=C([O-])c1ccc(C(F)=C(F)c2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,FC=CF,6,16,43.94043214090312
102,O=C([O-])c1ccc(C(F)=C(F)c2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,FC=CF,6,16,43.94208132002656
103,O=C([O-])c1ccc(C(F)=C(F)c2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,FC=CF,6,16,44.00164305051047
104,O=C([O-])c1ccc(C(F)=C(F)c2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,FC=CF,6,16,44.49588326352711
105,O=C([O-])c1ccc(C(F)=C(F)c2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,FC=CF,6,16,44.57558367138265
106,O=C([O-])c1ccc(C(F)=C(F)c2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,FC=CF,6,16,44.575689353967654
107,O=C([O-])c1ccc(C(F)=C(F)c2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,FC=CF,6,16,44.575929919101306
108,O=C([O-])c1ccc(C(F)=C(F)c2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,FC=CF,6,16,44.75860345249496
109,O=C([O-])c1ccc(C(F)=C(F)c2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,FC=CF,6,16,44.86757750410003
