uuid,molecule,fragments,linker,anchor_1,anchor_2,energy
18,O=C([O-])c1ccc(C=C(F)c2cc(F)c(C(=O)[O-])cc2F)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,C=CF,7,17,42.57097465972379
19,O=C([O-])c1ccc(C=C(F)c2cc(F)c(C(=O)[O-])cc2F)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,C=CF,7,17,42.65057688209972
20,O=C([O-])c1ccc(C=C(F)c2cc(F)c(C(=O)[O-])cc2F)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,C=CF,7,17,42.65093459471268
21,O=C([O-])c1ccc(C=C(F)c2cc(F)c(C(=O)[O-])cc2F)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,C=CF,7,17,43.09831660823733
22,O=C([O-])c1ccc(C=C(F)c2cc(F)c(C(=O)[O-])cc2F)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,C=CF,7,17,43.17785816524233
23,O=C([O-])c1ccc(C=C(F)c2cc(F)c(C(=O)[O-])cc2F)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,C=CF,7,17,43.32585260680371
24,O=C([O-])c1ccc(C=C(F)c2cc(F)c(C(=O)[O-])cc2F)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,C=CF,7,17,43.36112454418088
25,O=C([O-])c1ccc(C=C(F)c2cc(F)c(C(=O)[O-])cc2F)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,C=CF,7,17,43.953268790595224
26,O=C([O-])c1ccc(C=C(F)c2cc(F)c(C(=O)[O-])cc2F)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,C=CF,7,17,44.181488745958475
27,O=C([O-])c1ccc(C=C(F)c2cc(F)c(C(=O)[O-])cc2F)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,C=CF,7,17,44.638484006154634
28,FC(=C(F)c1ccnc(F)c1)c1ccnc(F)c1,Fc1ccccn1.Fc1ccccn1,FC=CF,3,10,35.84191486272539
29,FC(=C(F)c1ccnc(F)c1)c1ccnc(F)c1,Fc1ccccn1.Fc1ccccn1,FC=CF,3,10,35.8440699609662
30,FC(=C(F)c1ccnc(F)c1)c1ccnc(F)c1,Fc1ccccn1.Fc1ccccn1,FC=CF,3,10,35.84406996211574
31,FC(=C(F)c1ccnc(F)c1)c1ccnc(F)c1,Fc1ccccn1.Fc1ccccn1,FC=CF,3,10,35.84406996724719
32,FC(=C(F)c1ccnc(F)c1)c1ccnc(F)c1,Fc1ccccn1.Fc1ccccn1,FC=CF,3,10,35.8440699770546
33,FC(=C(F)c1ccnc(F)c1)c1ccnc(F)c1,Fc1ccccn1.Fc1ccccn1,FC=CF,3,10,35.84622923183194
34,FC(=C(F)c1ccnc(F)c1)c1ccnc(F)c1,Fc1ccccn1.Fc1ccccn1,FC=CF,3,10,35.84622932537321
35,FC(=C(F)c1ccnc(F)c1)c1ccnc(F)c1,Fc1ccccn1.Fc1ccccn1,FC=CF,3,10,36.46005868710555
36,FC(=C(F)c1ccnc(F)c1)c1ccnc(F)c1,Fc1ccccn1.Fc1ccccn1,FC=CF,3,10,36.460058699859154
37,FC(=C(F)c1ccnc(F)c1)c1ccnc(F)c1,Fc1ccccn1.Fc1ccccn1,FC=CF,3,10,36.46157803737881
38,FC(=C(F)c1ccnc(F)c1)c1ccnc(F)c1,Fc1ccccn1.Fc1ccccn1,FC=CF,3,10,36.46157803823475
39,FC(=C(F)c1ccnc(F)c1)c1ccnc(F)c1,Fc1ccccn1.Fc1ccccn1,FC=CF,3,10,36.46157804837356
40,FC(=C(F)c1ccnc(F)c1)c1ccnc(F)c1,Fc1ccccn1.Fc1ccccn1,FC=CF,3,10,36.46312804801047
41,FC(=C(F)c1ccnc(F)c1)c1ccnc(F)c1,Fc1ccccn1.Fc1ccccn1,FC=CF,3,10,37.240808575297166
42,O=C([O-])c1ccc(-c2cc(Cl)c(-c3ccc(C(=O)[O-])c(Cl)c3Cl)cc2Cl)c(Cl)c1,O=C([O-])c1cccc(Cl)c1.O=C([O-])c1cccc(Cl)c1Cl,Clc1ccc(Cl)cc1,6,17,63.42114620084719
43,O=C([O-])c1ccc(-c2cc(Cl)c(-c3ccc(C(=O)[O-])c(Cl)c3Cl)cc2Cl)c(Cl)c1,O=C([O-])c1cccc(Cl)c1.O=C([O-])c1cccc(Cl)c1Cl,Clc1ccc(Cl)cc1,6,17,63.4365960362133
44,O=C([O-])c1ccc(-c2cc(Cl)c(-c3ccc(C(=O)[O-])c(Cl)c3Cl)cc2Cl)c(Cl)c1,O=C([O-])c1cccc(Cl)c1.O=C([O-])c1cccc(Cl)c1Cl,Clc1ccc(Cl)cc1,6,17,63.543552224923246
45,O=C([O-])c1ccc(-c2cc(Cl)c(-c3ccc(C(=O)[O-])c(Cl)c3Cl)cc2Cl)c(Cl)c1,O=C([O-])c1cccc(Cl)c1.O=C([O-])c1cccc(Cl)c1Cl,Clc1ccc(Cl)cc1,6,17,63.57020966321254
46,O=C([O-])c1ccc(-c2cc(Cl)c(-c3ccc(C(=O)[O-])c(Cl)c3Cl)cc2Cl)c(Cl)c1,O=C([O-])c1cccc(Cl)c1.O=C([O-])c1cccc(Cl)c1Cl,Clc1ccc(Cl)cc1,6,17,63.63551431354085
47,O=C([O-])c1ccc(-c2cc(Cl)c(-c3ccc(C(=O)[O-])c(Cl)c3Cl)cc2Cl)c(Cl)c1,O=C([O-])c1cccc(Cl)c1.O=C([O-])c1cccc(Cl)c1Cl,Clc1ccc(Cl)cc1,6,17,63.63551431745516
48,O=C([O-])c1ccc(-c2cc(Cl)c(-c3ccc(C(=O)[O-])c(Cl)c3Cl)cc2Cl)c(Cl)c1,O=C([O-])c1cccc(Cl)c1.O=C([O-])c1cccc(Cl)c1Cl,Clc1ccc(Cl)cc1,6,17,63.649553042925
49,O=C([O-])c1ccc(-c2cc(Cl)c(-c3ccc(C(=O)[O-])c(Cl)c3Cl)cc2Cl)c(Cl)c1,O=C([O-])c1cccc(Cl)c1.O=C([O-])c1cccc(Cl)c1Cl,Clc1ccc(Cl)cc1,6,17,63.783849422859156
50,O=C([O-])c1ccc(-c2cc(Cl)c(-c3ccc(C(=O)[O-])c(Cl)c3Cl)cc2Cl)c(Cl)c1,O=C([O-])c1cccc(Cl)c1.O=C([O-])c1cccc(Cl)c1Cl,Clc1ccc(Cl)cc1,6,17,63.826834353361534
51,O=C([O-])C#CC(Cl)=C(Cl)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],ClC=CCl,4,9,2.385368593980001
52,O=C([O-])C#CC(Cl)=C(Cl)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],ClC=CCl,4,9,2.385425510538831
53,O=C([O-])C#CC(Cl)=C(Cl)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],ClC=CCl,4,9,2.385831815832496
54,O=C([O-])C#CC(Cl)=C(Cl)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],ClC=CCl,4,9,2.3892546504495593
55,O=C([O-])C#CC(Cl)=C(Cl)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],ClC=CCl,4,9,2.6059707132378827
56,O=C([O-])C#CC(Cl)=C(Cl)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],ClC=CCl,4,9,2.6144075030227154
57,O=C([O-])C#CC(Cl)=C(Cl)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],ClC=CCl,4,9,2.615589174312938
58,O=C([O-])C#CC(Cl)=C(Cl)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],ClC=CCl,4,9,2.619257854245032
59,c1ccc(-c2cnc(-c3ccccc3)cn2)cc1,c1ccccc1.c1ccccc1,c1cnccn1,3,9,42.77127838679102
60,c1ccc(-c2cnc(-c3ccccc3)cn2)cc1,c1ccccc1.c1ccccc1,c1cnccn1,3,9,42.77127838725073
61,c1ccc(-c2cnc(-c3ccccc3)cn2)cc1,c1ccccc1.c1ccccc1,c1cnccn1,3,9,42.77127839500853
62,c1ccc(-c2cnc(-c3ccccc3)cn2)cc1,c1ccccc1.c1ccccc1,c1cnccn1,3,9,42.77127840652815
63,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)ccc1-c1cc(C(=O)[O-])c(N)c(C(=O)[O-])c1N,Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-],Nc1ccccc1,7,21,100.43267788593741
64,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)ccc1-c1cc(C(=O)[O-])c(N)c(C(=O)[O-])c1N,Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-],Nc1ccccc1,7,21,100.44738715730277
65,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)ccc1-c1cc(C(=O)[O-])c(N)c(C(=O)[O-])c1N,Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-],Nc1ccccc1,7,21,100.46884084527974
66,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)ccc1-c1cc(C(=O)[O-])c(N)c(C(=O)[O-])c1N,Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-],Nc1ccccc1,7,21,100.5367972405734
67,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)ccc1-c1cc(C(=O)[O-])c(N)c(C(=O)[O-])c1N,Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-],Nc1ccccc1,7,21,100.62477888094297
68,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)ccc1-c1cc(C(=O)[O-])c(N)c(C(=O)[O-])c1N,Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-],Nc1ccccc1,7,21,100.68673093891933
69,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)ccc1-c1cc(C(=O)[O-])c(N)c(C(=O)[O-])c1N,Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-],Nc1ccccc1,7,21,100.71058869524873
70,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)ccc1-c1cc(C(=O)[O-])c(N)c(C(=O)[O-])c1N,Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-],Nc1ccccc1,7,21,100.77454255873116
71,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)ccc1-c1cc(C(=O)[O-])c(N)c(C(=O)[O-])c1N,Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-],Nc1ccccc1,7,21,100.77472721208355
72,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)ccc1-c1cc(C(=O)[O-])c(N)c(C(=O)[O-])c1N,Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-],Nc1ccccc1,7,21,100.78998626145298
73,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)ccc1-c1cc(C(=O)[O-])c(N)c(C(=O)[O-])c1N,Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-],Nc1ccccc1,7,21,100.96149819877677
74,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)ccc1-c1cc(C(=O)[O-])c(N)c(C(=O)[O-])c1N,Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-],Nc1ccccc1,7,21,101.06082096247616
75,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)ccc1-c1cc(C(=O)[O-])c(N)c(C(=O)[O-])c1N,Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-],Nc1ccccc1,7,21,101.11066115362883
76,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)c(N)c(N)c1-c1c(N)c(C(=O)[O-])c(N)c(C(=O)[O-])c1N,Nc1cc(N)c(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-],Nc1ccc(N)c(N)c1,8,22,116.07647067519322
77,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)c(N)c(N)c1-c1c(N)c(C(=O)[O-])c(N)c(C(=O)[O-])c1N,Nc1cc(N)c(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-],Nc1ccc(N)c(N)c1,8,22,116.12672699636674
78,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)c(N)c(N)c1-c1c(N)c(C(=O)[O-])c(N)c(C(=O)[O-])c1N,Nc1cc(N)c(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-],Nc1ccc(N)c(N)c1,8,22,116.12720480257406
79,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)c(N)c(N)c1-c1c(N)c(C(=O)[O-])c(N)c(C(=O)[O-])c1N,Nc1cc(N)c(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-],Nc1ccc(N)c(N)c1,8,22,116.1296006176526
80,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)c(N)c(N)c1-c1c(N)c(C(=O)[O-])c(N)c(C(=O)[O-])c1N,Nc1cc(N)c(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-],Nc1ccc(N)c(N)c1,8,22,116.14719769103996
81,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)c(N)c(N)c1-c1c(N)c(C(=O)[O-])c(N)c(C(=O)[O-])c1N,Nc1cc(N)c(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-],Nc1ccc(N)c(N)c1,8,22,116.15422530700212
82,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)c(N)c(N)c1-c1c(N)c(C(=O)[O-])c(N)c(C(=O)[O-])c1N,Nc1cc(N)c(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-],Nc1ccc(N)c(N)c1,8,22,116.1999334423695
83,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)c(N)c(N)c1-c1c(N)c(C(=O)[O-])c(N)c(C(=O)[O-])c1N,Nc1cc(N)c(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-],Nc1ccc(N)c(N)c1,8,22,116.20167314224334
84,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)c(N)c(N)c1-c1c(N)c(C(=O)[O-])c(N)c(C(=O)[O-])c1N,Nc1cc(N)c(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-],Nc1ccc(N)c(N)c1,8,22,116.25300977211522
85,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)c(N)c(N)c1-c1c(N)c(C(=O)[O-])c(N)c(C(=O)[O-])c1N,Nc1cc(N)c(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-],Nc1ccc(N)c(N)c1,8,22,116.4649513602759
86,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)c(N)c(N)c1-c1c(N)c(C(=O)[O-])c(N)c(C(=O)[O-])c1N,Nc1cc(N)c(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-],Nc1ccc(N)c(N)c1,8,22,116.47276135113447
87,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)c(N)c(N)c1-c1c(N)c(C(=O)[O-])c(N)c(C(=O)[O-])c1N,Nc1cc(N)c(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-],Nc1ccc(N)c(N)c1,8,22,116.71192417132389
