uuid,molecule,fragments,linker,anchor_1,anchor_2,energy
32,Nc1c(C(=O)[O-])cc(-c2c(N)c(N)c(-c3c(N)c(C(=O)[O-])c(N)c(C(=O)[O-])c3N)c(N)c2N)cc1C(=O)[O-],Nc1c(C(=O)[O-])cccc1C(=O)[O-].Nc1cc(N)c(C(=O)[O-])c(N)c1C(=O)[O-],Nc1cc(N)c(N)cc1N,8,22,116.73632440141486
33,Nc1c(C(=O)[O-])cc(-c2c(N)c(N)c(-c3c(N)c(C(=O)[O-])c(N)c(C(=O)[O-])c3N)c(N)c2N)cc1C(=O)[O-],Nc1c(C(=O)[O-])cccc1C(=O)[O-].Nc1cc(N)c(C(=O)[O-])c(N)c1C(=O)[O-],Nc1cc(N)c(N)cc1N,8,22,116.77256721274676
34,Nc1c(C(=O)[O-])cc(-c2c(N)c(N)c(-c3c(N)c(C(=O)[O-])c(N)c(C(=O)[O-])c3N)c(N)c2N)cc1C(=O)[O-],Nc1c(C(=O)[O-])cccc1C(=O)[O-].Nc1cc(N)c(C(=O)[O-])c(N)c1C(=O)[O-],Nc1cc(N)c(N)cc1N,8,22,116.81411557446248
35,Nc1c(C(=O)[O-])cc(-c2c(N)c(N)c(-c3c(N)c(C(=O)[O-])c(N)c(C(=O)[O-])c3N)c(N)c2N)cc1C(=O)[O-],Nc1c(C(=O)[O-])cccc1C(=O)[O-].Nc1cc(N)c(C(=O)[O-])c(N)c1C(=O)[O-],Nc1cc(N)c(N)cc1N,8,22,116.82310362097844
36,Nc1c(C(=O)[O-])cc(-c2c(N)c(N)c(-c3c(N)c(C(=O)[O-])c(N)c(C(=O)[O-])c3N)c(N)c2N)cc1C(=O)[O-],Nc1c(C(=O)[O-])cccc1C(=O)[O-].Nc1cc(N)c(C(=O)[O-])c(N)c1C(=O)[O-],Nc1cc(N)c(N)cc1N,8,22,116.86697849740828
37,Nc1c(C(=O)[O-])cc(-c2c(N)c(N)c(-c3c(N)c(C(=O)[O-])c(N)c(C(=O)[O-])c3N)c(N)c2N)cc1C(=O)[O-],Nc1c(C(=O)[O-])cccc1C(=O)[O-].Nc1cc(N)c(C(=O)[O-])c(N)c1C(=O)[O-],Nc1cc(N)c(N)cc1N,8,22,116.90572798987283
38,Nc1c(C(=O)[O-])cc(-c2c(N)c(N)c(-c3c(N)c(C(=O)[O-])c(N)c(C(=O)[O-])c3N)c(N)c2N)cc1C(=O)[O-],Nc1c(C(=O)[O-])cccc1C(=O)[O-].Nc1cc(N)c(C(=O)[O-])c(N)c1C(=O)[O-],Nc1cc(N)c(N)cc1N,8,22,116.97036490969678
39,Nc1c(C(=O)[O-])cc(-c2c(N)c(N)c(-c3c(N)c(C(=O)[O-])c(N)c(C(=O)[O-])c3N)c(N)c2N)cc1C(=O)[O-],Nc1c(C(=O)[O-])cccc1C(=O)[O-].Nc1cc(N)c(C(=O)[O-])c(N)c1C(=O)[O-],Nc1cc(N)c(N)cc1N,8,22,117.1502939007253
40,Nc1cc(-c2cc(C(=O)[O-])cc(C(=O)[O-])c2)ccc1-c1c(N)c(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1cc(N)c(C(=O)[O-])cc1C(=O)[O-].O=C([O-])c1cccc(C(=O)[O-])c1,Nc1ccccc1,13,24,77.49477753538262
41,Nc1cc(-c2cc(C(=O)[O-])cc(C(=O)[O-])c2)ccc1-c1c(N)c(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1cc(N)c(C(=O)[O-])cc1C(=O)[O-].O=C([O-])c1cccc(C(=O)[O-])c1,Nc1ccccc1,13,24,77.49584472165544
42,Nc1cc(-c2cc(C(=O)[O-])cc(C(=O)[O-])c2)ccc1-c1c(N)c(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1cc(N)c(C(=O)[O-])cc1C(=O)[O-].O=C([O-])c1cccc(C(=O)[O-])c1,Nc1ccccc1,13,24,77.50054892137076
43,Nc1cc(-c2cc(C(=O)[O-])cc(C(=O)[O-])c2)ccc1-c1c(N)c(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1cc(N)c(C(=O)[O-])cc1C(=O)[O-].O=C([O-])c1cccc(C(=O)[O-])c1,Nc1ccccc1,13,24,77.50054899330772
44,Nc1cc(-c2cc(C(=O)[O-])cc(C(=O)[O-])c2)ccc1-c1c(N)c(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1cc(N)c(C(=O)[O-])cc1C(=O)[O-].O=C([O-])c1cccc(C(=O)[O-])c1,Nc1ccccc1,13,24,77.54664532190968
45,Nc1cc(-c2cc(C(=O)[O-])cc(C(=O)[O-])c2)ccc1-c1c(N)c(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1cc(N)c(C(=O)[O-])cc1C(=O)[O-].O=C([O-])c1cccc(C(=O)[O-])c1,Nc1ccccc1,13,24,77.5538980279646
46,Nc1cc(-c2cc(C(=O)[O-])cc(C(=O)[O-])c2)ccc1-c1c(N)c(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1cc(N)c(C(=O)[O-])cc1C(=O)[O-].O=C([O-])c1cccc(C(=O)[O-])c1,Nc1ccccc1,13,24,77.55642005028182
47,Nc1cc(-c2cc(C(=O)[O-])cc(C(=O)[O-])c2)ccc1-c1c(N)c(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1cc(N)c(C(=O)[O-])cc1C(=O)[O-].O=C([O-])c1cccc(C(=O)[O-])c1,Nc1ccccc1,13,24,77.558631158014
48,Nc1cc(-c2cc(C(=O)[O-])cc(C(=O)[O-])c2)ccc1-c1c(N)c(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1cc(N)c(C(=O)[O-])cc1C(=O)[O-].O=C([O-])c1cccc(C(=O)[O-])c1,Nc1ccccc1,13,24,77.60411643253559
49,Nc1cc(-c2cc(C(=O)[O-])cc(C(=O)[O-])c2)ccc1-c1c(N)c(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1cc(N)c(C(=O)[O-])cc1C(=O)[O-].O=C([O-])c1cccc(C(=O)[O-])c1,Nc1ccccc1,13,24,77.60638143700022
50,Nc1cc(-c2cc(C(=O)[O-])cc(C(=O)[O-])c2)ccc1-c1c(N)c(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1cc(N)c(C(=O)[O-])cc1C(=O)[O-].O=C([O-])c1cccc(C(=O)[O-])c1,Nc1ccccc1,13,24,77.60863585864891
51,Nc1cc(-c2cc(C(=O)[O-])cc(C(=O)[O-])c2)ccc1-c1c(N)c(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1cc(N)c(C(=O)[O-])cc1C(=O)[O-].O=C([O-])c1cccc(C(=O)[O-])c1,Nc1ccccc1,13,24,77.60883475096112
52,Nc1cc(-c2cc(C(=O)[O-])cc(C(=O)[O-])c2)ccc1-c1c(N)c(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1cc(N)c(C(=O)[O-])cc1C(=O)[O-].O=C([O-])c1cccc(C(=O)[O-])c1,Nc1ccccc1,13,24,77.62138578165259
53,Nc1cc(-c2cc(C(=O)[O-])cc(C(=O)[O-])c2)ccc1-c1c(N)c(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1cc(N)c(C(=O)[O-])cc1C(=O)[O-].O=C([O-])c1cccc(C(=O)[O-])c1,Nc1ccccc1,13,24,77.66389018602155
54,Nc1cc(-c2cc(C(=O)[O-])cc(C(=O)[O-])c2)ccc1-c1c(N)c(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1cc(N)c(C(=O)[O-])cc1C(=O)[O-].O=C([O-])c1cccc(C(=O)[O-])c1,Nc1ccccc1,13,24,77.66389019652588
55,Nc1cc(-c2cc(C(=O)[O-])cc(C(=O)[O-])c2)ccc1-c1c(N)c(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1cc(N)c(C(=O)[O-])cc1C(=O)[O-].O=C([O-])c1cccc(C(=O)[O-])c1,Nc1ccccc1,13,24,77.66389022143665
56,Nc1cc(-c2c(N)c(C(=O)[O-])cc(C(=O)[O-])c2N)ccc1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1,Nc1cc(N)c(C(=O)[O-])cc1C(=O)[O-].O=C([O-])c1cccc(C(=O)[O-])c1,Nc1ccccc1,13,24,79.36752910982791
57,Nc1cc(-c2c(N)c(C(=O)[O-])cc(C(=O)[O-])c2N)ccc1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1,Nc1cc(N)c(C(=O)[O-])cc1C(=O)[O-].O=C([O-])c1cccc(C(=O)[O-])c1,Nc1ccccc1,13,24,79.43138077096
58,Nc1cc(-c2c(N)c(C(=O)[O-])cc(C(=O)[O-])c2N)ccc1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1,Nc1cc(N)c(C(=O)[O-])cc1C(=O)[O-].O=C([O-])c1cccc(C(=O)[O-])c1,Nc1ccccc1,13,24,79.43161370947558
59,Nc1cc(-c2c(N)c(C(=O)[O-])cc(C(=O)[O-])c2N)ccc1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1,Nc1cc(N)c(C(=O)[O-])cc1C(=O)[O-].O=C([O-])c1cccc(C(=O)[O-])c1,Nc1ccccc1,13,24,79.43243463841036
60,Nc1cc(-c2c(N)c(C(=O)[O-])cc(C(=O)[O-])c2N)ccc1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1,Nc1cc(N)c(C(=O)[O-])cc1C(=O)[O-].O=C([O-])c1cccc(C(=O)[O-])c1,Nc1ccccc1,13,24,79.43469665027727
61,Nc1cc(-c2c(N)c(C(=O)[O-])cc(C(=O)[O-])c2N)ccc1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1,Nc1cc(N)c(C(=O)[O-])cc1C(=O)[O-].O=C([O-])c1cccc(C(=O)[O-])c1,Nc1ccccc1,13,24,79.4346966931292
62,Nc1cc(-c2c(N)c(C(=O)[O-])cc(C(=O)[O-])c2N)ccc1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1,Nc1cc(N)c(C(=O)[O-])cc1C(=O)[O-].O=C([O-])c1cccc(C(=O)[O-])c1,Nc1ccccc1,13,24,79.43553825879755
63,Nc1cc(-c2c(N)c(C(=O)[O-])cc(C(=O)[O-])c2N)ccc1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1,Nc1cc(N)c(C(=O)[O-])cc1C(=O)[O-].O=C([O-])c1cccc(C(=O)[O-])c1,Nc1ccccc1,13,24,79.43884046466839
64,Nc1cc(-c2c(N)c(C(=O)[O-])cc(C(=O)[O-])c2N)ccc1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1,Nc1cc(N)c(C(=O)[O-])cc1C(=O)[O-].O=C([O-])c1cccc(C(=O)[O-])c1,Nc1ccccc1,13,24,79.49593815013853
65,Nc1cc(-c2c(N)c(C(=O)[O-])cc(C(=O)[O-])c2N)ccc1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1,Nc1cc(N)c(C(=O)[O-])cc1C(=O)[O-].O=C([O-])c1cccc(C(=O)[O-])c1,Nc1ccccc1,13,24,79.53698087490153
66,Nc1cc(-c2c(N)c(C(=O)[O-])cc(C(=O)[O-])c2N)ccc1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1,Nc1cc(N)c(C(=O)[O-])cc1C(=O)[O-].O=C([O-])c1cccc(C(=O)[O-])c1,Nc1ccccc1,13,24,79.54116501966114
67,Nc1cc(-c2c(N)c(C(=O)[O-])cc(C(=O)[O-])c2N)ccc1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1,Nc1cc(N)c(C(=O)[O-])cc1C(=O)[O-].O=C([O-])c1cccc(C(=O)[O-])c1,Nc1ccccc1,13,24,79.60220576057817
68,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)c(N)cc1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])cc1C(=O)[O-],Nc1ccc(N)cc1,12,20,91.92397096985684
69,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)c(N)cc1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])cc1C(=O)[O-],Nc1ccc(N)cc1,12,20,91.95223906014893
70,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)c(N)cc1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])cc1C(=O)[O-],Nc1ccc(N)cc1,12,20,91.96436469824896
71,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)c(N)cc1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])cc1C(=O)[O-],Nc1ccc(N)cc1,12,20,91.96436479206908
72,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)c(N)cc1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])cc1C(=O)[O-],Nc1ccc(N)cc1,12,20,91.98208927279109
73,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)c(N)cc1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])cc1C(=O)[O-],Nc1ccc(N)cc1,12,20,91.98958677208593
74,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)c(N)cc1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])cc1C(=O)[O-],Nc1ccc(N)cc1,12,20,92.03899087164312
75,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)c(N)cc1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])cc1C(=O)[O-],Nc1ccc(N)cc1,12,20,92.04074084188356
76,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)c(N)cc1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])cc1C(=O)[O-],Nc1ccc(N)cc1,12,20,92.04629831797929
77,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)c(N)cc1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])cc1C(=O)[O-],Nc1ccc(N)cc1,12,20,92.07804184032332
78,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)c(N)cc1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])cc1C(=O)[O-],Nc1ccc(N)cc1,12,20,92.16896930973576
79,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)c(N)cc1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])cc1C(=O)[O-],Nc1ccc(N)cc1,12,20,92.22540519507533
80,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)c(N)cc1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])cc1C(=O)[O-],Nc1ccc(N)cc1,12,20,92.25329324621137
81,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)c(N)cc1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])cc1C(=O)[O-],Nc1ccc(N)cc1,12,20,92.32232240315449
82,Nc1cc(-c2cc(C(=O)[O-])c(N)c(C(=O)[O-])c2N)c(N)cc1-c1cc(C(=O)[O-])cc(C(=O)[O-])c1N,Nc1ccc(C(=O)[O-])c(N)c1C(=O)[O-].Nc1ccc(C(=O)[O-])cc1C(=O)[O-],Nc1ccc(N)cc1,12,20,92.33060583398783
83,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])c(F)c3F)c(F)c2F)c(F)c1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1cccc(F)c1F,Fc1ccc(F)c(F)c1,6,17,57.89343778177462
