uuid,molecule,fragments,linker,anchor_1,anchor_2,energy
33,CCc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1cccc(C(=O)[O-])c1,c1nncnn1,10,15,66.84875470559844
34,CCc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1cccc(C(=O)[O-])c1,c1nncnn1,10,15,66.87101800234673
35,CCc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1cccc(C(=O)[O-])c1,c1nncnn1,10,15,66.87264537177
36,CCc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1cccc(C(=O)[O-])c1,c1nncnn1,10,15,67.22920861413023
37,CCc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1cccc(C(=O)[O-])c1,c1nncnn1,10,15,68.24801337056856
38,CCc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1cccc(C(=O)[O-])c1,c1nncnn1,10,15,68.7641514989192
39,CCc1cncc(CC)c1-c1nnc(-c2c(CC)cnc(CC)c2CC)nn1,CCc1cnc(CC)c(CC)c1.CCc1cncc(CC)c1,c1nncnn1,11,21,66.92100572273071
40,CCc1cncc(CC)c1-c1nnc(-c2c(CC)cnc(CC)c2CC)nn1,CCc1cnc(CC)c(CC)c1.CCc1cncc(CC)c1,c1nncnn1,11,21,67.11055653295826
41,CCc1cncc(CC)c1-c1nnc(-c2c(CC)cnc(CC)c2CC)nn1,CCc1cnc(CC)c(CC)c1.CCc1cncc(CC)c1,c1nncnn1,11,21,67.12435495915385
42,CCc1cncc(CC)c1-c1nnc(-c2c(CC)cnc(CC)c2CC)nn1,CCc1cnc(CC)c(CC)c1.CCc1cncc(CC)c1,c1nncnn1,11,21,67.14865879472902
43,CCc1cncc(CC)c1-c1nnc(-c2c(CC)cnc(CC)c2CC)nn1,CCc1cnc(CC)c(CC)c1.CCc1cncc(CC)c1,c1nncnn1,11,21,67.33574679127814
44,CCc1cncc(CC)c1-c1nnc(-c2c(CC)cnc(CC)c2CC)nn1,CCc1cnc(CC)c(CC)c1.CCc1cncc(CC)c1,c1nncnn1,11,21,67.35022724504482
45,CCc1cncc(CC)c1-c1nnc(-c2c(CC)cnc(CC)c2CC)nn1,CCc1cnc(CC)c(CC)c1.CCc1cncc(CC)c1,c1nncnn1,11,21,68.82718248101114
46,CCc1cncc(CC)c1-c1nnc(-c2c(CC)cnc(CC)c2CC)nn1,CCc1cnc(CC)c(CC)c1.CCc1cncc(CC)c1,c1nncnn1,11,21,69.00253675103647
47,CCc1cncc(CC)c1-c1nnc(-c2c(CC)cnc(CC)c2CC)nn1,CCc1cnc(CC)c(CC)c1.CCc1cncc(CC)c1,c1nncnn1,11,21,70.9811619907819
48,Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,3,17,55.624317863507635
49,Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,3,17,55.62431788514343
50,Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,3,17,55.62431792948242
51,Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,3,17,55.67090954290322
52,Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,3,17,55.67090956976053
53,Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,3,17,55.81002658936952
54,Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,3,17,55.86472341334973
55,Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,3,17,55.86472826132752
56,O=C([O-])c1cc(-c2cc(F)c(-c3cc(C(=O)[O-])c(F)c(C(=O)[O-])c3)c(F)c2F)cc(C(=O)[O-])c1F,O=C([O-])c1cccc(C(=O)[O-])c1F.O=C([O-])c1cccc(C(=O)[O-])c1F,Fc1ccc(F)c(F)c1,5,18,64.4564422074564
57,O=C([O-])c1cc(-c2cc(F)c(-c3cc(C(=O)[O-])c(F)c(C(=O)[O-])c3)c(F)c2F)cc(C(=O)[O-])c1F,O=C([O-])c1cccc(C(=O)[O-])c1F.O=C([O-])c1cccc(C(=O)[O-])c1F,Fc1ccc(F)c(F)c1,5,18,64.55247176515078
58,O=C([O-])c1cc(-c2cc(F)c(-c3cc(C(=O)[O-])c(F)c(C(=O)[O-])c3)c(F)c2F)cc(C(=O)[O-])c1F,O=C([O-])c1cccc(C(=O)[O-])c1F.O=C([O-])c1cccc(C(=O)[O-])c1F,Fc1ccc(F)c(F)c1,5,18,64.55278470548865
59,O=C([O-])c1cc(-c2cc(F)c(-c3cc(C(=O)[O-])c(F)c(C(=O)[O-])c3)c(F)c2F)cc(C(=O)[O-])c1F,O=C([O-])c1cccc(C(=O)[O-])c1F.O=C([O-])c1cccc(C(=O)[O-])c1F,Fc1ccc(F)c(F)c1,5,18,64.58125730578134
60,O=C([O-])c1cc(-c2cc(F)c(-c3cc(C(=O)[O-])c(F)c(C(=O)[O-])c3)c(F)c2F)cc(C(=O)[O-])c1F,O=C([O-])c1cccc(C(=O)[O-])c1F.O=C([O-])c1cccc(C(=O)[O-])c1F,Fc1ccc(F)c(F)c1,5,18,64.58134918461522
61,O=C([O-])c1cc(-c2cc(F)c(-c3cc(C(=O)[O-])c(F)c(C(=O)[O-])c3)c(F)c2F)cc(C(=O)[O-])c1F,O=C([O-])c1cccc(C(=O)[O-])c1F.O=C([O-])c1cccc(C(=O)[O-])c1F,Fc1ccc(F)c(F)c1,5,18,64.64906087624772
62,O=C([O-])c1cc(-c2cc(F)c(-c3cc(C(=O)[O-])c(F)c(C(=O)[O-])c3)c(F)c2F)cc(C(=O)[O-])c1F,O=C([O-])c1cccc(C(=O)[O-])c1F.O=C([O-])c1cccc(C(=O)[O-])c1F,Fc1ccc(F)c(F)c1,5,18,64.64922049688782
63,O=C([O-])c1cc(-c2cc(F)c(-c3cc(C(=O)[O-])c(F)c(C(=O)[O-])c3)c(F)c2F)cc(C(=O)[O-])c1F,O=C([O-])c1cccc(C(=O)[O-])c1F.O=C([O-])c1cccc(C(=O)[O-])c1F,Fc1ccc(F)c(F)c1,5,18,64.67725800575238
64,O=C([O-])c1cc(-c2cc(F)c(-c3cc(C(=O)[O-])c(F)c(C(=O)[O-])c3)c(F)c2F)cc(C(=O)[O-])c1F,O=C([O-])c1cccc(C(=O)[O-])c1F.O=C([O-])c1cccc(C(=O)[O-])c1F,Fc1ccc(F)c(F)c1,5,18,64.67792047879848
65,O=C([O-])c1cc(-c2cc(F)c(-c3cc(C(=O)[O-])c(F)c(C(=O)[O-])c3)c(F)c2F)cc(C(=O)[O-])c1F,O=C([O-])c1cccc(C(=O)[O-])c1F.O=C([O-])c1cccc(C(=O)[O-])c1F,Fc1ccc(F)c(F)c1,5,18,64.74541482036177
66,O=C([O-])c1cc(-c2cc(F)c(-c3cc(C(=O)[O-])c(F)c(C(=O)[O-])c3)c(F)c2F)cc(C(=O)[O-])c1F,O=C([O-])c1cccc(C(=O)[O-])c1F.O=C([O-])c1cccc(C(=O)[O-])c1F,Fc1ccc(F)c(F)c1,5,18,64.74541482322306
67,O=C([O-])c1cc(-c2cc(F)c(-c3cc(C(=O)[O-])c(F)c(C(=O)[O-])c3)c(F)c2F)cc(C(=O)[O-])c1F,O=C([O-])c1cccc(C(=O)[O-])c1F.O=C([O-])c1cccc(C(=O)[O-])c1F,Fc1ccc(F)c(F)c1,5,18,64.74547901935394
68,O=C([O-])c1cc(-c2cc(F)c(-c3cc(C(=O)[O-])c(F)c(C(=O)[O-])c3)c(F)c2F)cc(C(=O)[O-])c1F,O=C([O-])c1cccc(C(=O)[O-])c1F.O=C([O-])c1cccc(C(=O)[O-])c1F,Fc1ccc(F)c(F)c1,5,18,64.77423444241916
69,O=C([O-])c1cc(-c2cc(F)c(-c3cc(C(=O)[O-])c(F)c(C(=O)[O-])c3)c(F)c2F)cc(C(=O)[O-])c1F,O=C([O-])c1cccc(C(=O)[O-])c1F.O=C([O-])c1cccc(C(=O)[O-])c1F,Fc1ccc(F)c(F)c1,5,18,64.77423447222839
70,O=C([O-])c1cc(C(=O)[O-])c(F)c(-c2ccc(-c3c(F)c(C(=O)[O-])cc(C(=O)[O-])c3F)c(F)c2)c1,O=C([O-])c1cc(C(=O)[O-])c(F)cc1F.O=C([O-])c1ccc(F)c(C(=O)[O-])c1,Fc1ccccc1,11,25,63.88803234328004
71,O=C([O-])c1cc(C(=O)[O-])c(F)c(-c2ccc(-c3c(F)c(C(=O)[O-])cc(C(=O)[O-])c3F)c(F)c2)c1,O=C([O-])c1cc(C(=O)[O-])c(F)cc1F.O=C([O-])c1ccc(F)c(C(=O)[O-])c1,Fc1ccccc1,11,25,63.974374705864996
72,O=C([O-])c1cc(C(=O)[O-])c(F)c(-c2ccc(-c3c(F)c(C(=O)[O-])cc(C(=O)[O-])c3F)c(F)c2)c1,O=C([O-])c1cc(C(=O)[O-])c(F)cc1F.O=C([O-])c1ccc(F)c(C(=O)[O-])c1,Fc1ccccc1,11,25,63.97542080132548
73,O=C([O-])c1cc(C(=O)[O-])c(F)c(-c2ccc(-c3c(F)c(C(=O)[O-])cc(C(=O)[O-])c3F)c(F)c2)c1,O=C([O-])c1cc(C(=O)[O-])c(F)cc1F.O=C([O-])c1ccc(F)c(C(=O)[O-])c1,Fc1ccccc1,11,25,63.97703996524537
74,O=C([O-])c1cc(C(=O)[O-])c(F)c(-c2ccc(-c3c(F)c(C(=O)[O-])cc(C(=O)[O-])c3F)c(F)c2)c1,O=C([O-])c1cc(C(=O)[O-])c(F)cc1F.O=C([O-])c1ccc(F)c(C(=O)[O-])c1,Fc1ccccc1,11,25,63.978507396345115
75,O=C([O-])c1cc(C(=O)[O-])c(F)c(-c2ccc(-c3c(F)c(C(=O)[O-])cc(C(=O)[O-])c3F)c(F)c2)c1,O=C([O-])c1cc(C(=O)[O-])c(F)cc1F.O=C([O-])c1ccc(F)c(C(=O)[O-])c1,Fc1ccccc1,11,25,63.97922023018102
76,O=C([O-])c1cc(C(=O)[O-])c(F)c(-c2ccc(-c3c(F)c(C(=O)[O-])cc(C(=O)[O-])c3F)c(F)c2)c1,O=C([O-])c1cc(C(=O)[O-])c(F)cc1F.O=C([O-])c1ccc(F)c(C(=O)[O-])c1,Fc1ccccc1,11,25,63.979220411437865
77,O=C([O-])c1cc(C(=O)[O-])c(F)c(-c2ccc(-c3c(F)c(C(=O)[O-])cc(C(=O)[O-])c3F)c(F)c2)c1,O=C([O-])c1cc(C(=O)[O-])c(F)cc1F.O=C([O-])c1ccc(F)c(C(=O)[O-])c1,Fc1ccccc1,11,25,63.98186054912852
78,O=C([O-])c1cc(C(=O)[O-])c(F)c(-c2ccc(-c3c(F)c(C(=O)[O-])cc(C(=O)[O-])c3F)c(F)c2)c1,O=C([O-])c1cc(C(=O)[O-])c(F)cc1F.O=C([O-])c1ccc(F)c(C(=O)[O-])c1,Fc1ccccc1,11,25,63.98217059450037
79,O=C([O-])c1cc(C(=O)[O-])c(F)c(-c2ccc(-c3c(F)c(C(=O)[O-])cc(C(=O)[O-])c3F)c(F)c2)c1,O=C([O-])c1cc(C(=O)[O-])c(F)cc1F.O=C([O-])c1ccc(F)c(C(=O)[O-])c1,Fc1ccccc1,11,25,64.06144589286743
80,O=C([O-])c1cc(C(=O)[O-])c(F)c(-c2ccc(-c3c(F)c(C(=O)[O-])cc(C(=O)[O-])c3F)c(F)c2)c1,O=C([O-])c1cc(C(=O)[O-])c(F)cc1F.O=C([O-])c1ccc(F)c(C(=O)[O-])c1,Fc1ccccc1,11,25,64.06176299864025
81,O=C([O-])c1cc(C(=O)[O-])c(F)c(-c2ccc(-c3c(F)c(C(=O)[O-])cc(C(=O)[O-])c3F)c(F)c2)c1,O=C([O-])c1cc(C(=O)[O-])c(F)cc1F.O=C([O-])c1ccc(F)c(C(=O)[O-])c1,Fc1ccccc1,11,25,64.06322769749467
82,O=C([O-])c1cc(C(=O)[O-])c(F)c(-c2ccc(-c3c(F)c(C(=O)[O-])cc(C(=O)[O-])c3F)c(F)c2)c1,O=C([O-])c1cc(C(=O)[O-])c(F)cc1F.O=C([O-])c1ccc(F)c(C(=O)[O-])c1,Fc1ccccc1,11,25,64.06932134856869
83,O=C([O-])c1cc(C(=O)[O-])c(F)c(-c2ccc(-c3c(F)c(C(=O)[O-])cc(C(=O)[O-])c3F)c(F)c2)c1,O=C([O-])c1cc(C(=O)[O-])c(F)cc1F.O=C([O-])c1ccc(F)c(C(=O)[O-])c1,Fc1ccccc1,11,25,64.06932137951108
84,O=C([O-])c1cc(C(=O)[O-])c(F)c(-c2ccc(-c3c(F)c(C(=O)[O-])cc(C(=O)[O-])c3F)c(F)c2)c1,O=C([O-])c1cc(C(=O)[O-])c(F)cc1F.O=C([O-])c1ccc(F)c(C(=O)[O-])c1,Fc1ccccc1,11,25,64.06963118779032
85,O=C([O-])c1cc(C(=O)[O-])c(F)c(-c2ccc(-c3c(F)c(C(=O)[O-])cc(C(=O)[O-])c3F)c(F)c2)c1,O=C([O-])c1cc(C(=O)[O-])c(F)cc1F.O=C([O-])c1ccc(F)c(C(=O)[O-])c1,Fc1ccccc1,11,25,64.069631405281
86,O=C([O-])c1cc(-c2ccc(-c3c(F)c(C(=O)[O-])c(F)c(C(=O)[O-])c3F)cc2)cc(C(=O)[O-])c1F,O=C([O-])c1c(F)cc(F)c(C(=O)[O-])c1F.O=C([O-])c1cccc(C(=O)[O-])c1F,c1ccccc1,12,20,66.57715885434271
87,O=C([O-])c1cc(-c2ccc(-c3c(F)c(C(=O)[O-])c(F)c(C(=O)[O-])c3F)cc2)cc(C(=O)[O-])c1F,O=C([O-])c1c(F)cc(F)c(C(=O)[O-])c1F.O=C([O-])c1cccc(C(=O)[O-])c1F,c1ccccc1,12,20,66.57715887553098
88,O=C([O-])c1cc(-c2ccc(-c3c(F)c(C(=O)[O-])c(F)c(C(=O)[O-])c3F)cc2)cc(C(=O)[O-])c1F,O=C([O-])c1c(F)cc(F)c(C(=O)[O-])c1F.O=C([O-])c1cccc(C(=O)[O-])c1F,c1ccccc1,12,20,66.58594639592972
89,O=C([O-])c1cc(-c2ccc(-c3c(F)c(C(=O)[O-])c(F)c(C(=O)[O-])c3F)cc2)cc(C(=O)[O-])c1F,O=C([O-])c1c(F)cc(F)c(C(=O)[O-])c1F.O=C([O-])c1cccc(C(=O)[O-])c1F,c1ccccc1,12,20,66.60447362022191
90,O=C([O-])c1cc(-c2ccc(-c3c(F)c(C(=O)[O-])c(F)c(C(=O)[O-])c3F)cc2)cc(C(=O)[O-])c1F,O=C([O-])c1c(F)cc(F)c(C(=O)[O-])c1F.O=C([O-])c1cccc(C(=O)[O-])c1F,c1ccccc1,12,20,66.66455224771153
91,O=C([O-])c1cc(-c2ccc(-c3c(F)c(C(=O)[O-])c(F)c(C(=O)[O-])c3F)cc2)cc(C(=O)[O-])c1F,O=C([O-])c1c(F)cc(F)c(C(=O)[O-])c1F.O=C([O-])c1cccc(C(=O)[O-])c1F,c1ccccc1,12,20,66.67320166852885
92,O=C([O-])c1cc(-c2ccc(-c3c(F)c(C(=O)[O-])c(F)c(C(=O)[O-])c3F)cc2)cc(C(=O)[O-])c1F,O=C([O-])c1c(F)cc(F)c(C(=O)[O-])c1F.O=C([O-])c1cccc(C(=O)[O-])c1F,c1ccccc1,12,20,66.67320167379515
93,O=C([O-])c1cc(-c2ccc(-c3c(F)c(C(=O)[O-])c(F)c(C(=O)[O-])c3F)cc2)cc(C(=O)[O-])c1F,O=C([O-])c1c(F)cc(F)c(C(=O)[O-])c1F.O=C([O-])c1cccc(C(=O)[O-])c1F,c1ccccc1,12,20,66.67472294592872
94,O=C([O-])c1cc(-c2ccc(-c3c(F)c(C(=O)[O-])c(F)c(C(=O)[O-])c3F)cc2)cc(C(=O)[O-])c1F,O=C([O-])c1c(F)cc(F)c(C(=O)[O-])c1F.O=C([O-])c1cccc(C(=O)[O-])c1F,c1ccccc1,12,20,66.67907254211332
95,O=C([O-])c1cc(-c2ccc(-c3c(F)c(C(=O)[O-])c(F)c(C(=O)[O-])c3F)cc2)cc(C(=O)[O-])c1F,O=C([O-])c1c(F)cc(F)c(C(=O)[O-])c1F.O=C([O-])c1cccc(C(=O)[O-])c1F,c1ccccc1,12,20,66.68198914365124
96,O=C([O-])c1cc(-c2ccc(-c3c(F)c(C(=O)[O-])c(F)c(C(=O)[O-])c3F)cc2)cc(C(=O)[O-])c1F,O=C([O-])c1c(F)cc(F)c(C(=O)[O-])c1F.O=C([O-])c1cccc(C(=O)[O-])c1F,c1ccccc1,12,20,66.68983168796917
