uuid,molecule,fragments,linker,anchor_1,anchor_2,energy
109,N#Cc1cc(-c2cc(C(=O)[O-])c(C#N)c(C(=O)[O-])c2C#N)c(C#N)c(C#N)c1-c1cc(C(=O)[O-])c(C#N)c(C(=O)[O-])c1C#N,N#Cc1ccc(C(=O)[O-])c(C#N)c1C(=O)[O-].N#Cc1ccc(C(=O)[O-])c(C#N)c1C(=O)[O-],N#Cc1ccc(C#N)c(C#N)c1,8,24,93.84010162025466
110,N#Cc1cc(-c2cc(C(=O)[O-])c(C#N)c(C(=O)[O-])c2C#N)c(C#N)c(C#N)c1-c1cc(C(=O)[O-])c(C#N)c(C(=O)[O-])c1C#N,N#Cc1ccc(C(=O)[O-])c(C#N)c1C(=O)[O-].N#Cc1ccc(C(=O)[O-])c(C#N)c1C(=O)[O-],N#Cc1ccc(C#N)c(C#N)c1,8,24,93.89446978030165
111,N#Cc1cc(-c2cc(C(=O)[O-])c(C#N)c(C(=O)[O-])c2C#N)c(C#N)c(C#N)c1-c1cc(C(=O)[O-])c(C#N)c(C(=O)[O-])c1C#N,N#Cc1ccc(C(=O)[O-])c(C#N)c1C(=O)[O-].N#Cc1ccc(C(=O)[O-])c(C#N)c1C(=O)[O-],N#Cc1ccc(C#N)c(C#N)c1,8,24,93.89568512672837
112,N#Cc1cc(-c2cc(C(=O)[O-])c(C#N)c(C(=O)[O-])c2C#N)c(C#N)c(C#N)c1-c1cc(C(=O)[O-])c(C#N)c(C(=O)[O-])c1C#N,N#Cc1ccc(C(=O)[O-])c(C#N)c1C(=O)[O-].N#Cc1ccc(C(=O)[O-])c(C#N)c1C(=O)[O-],N#Cc1ccc(C#N)c(C#N)c1,8,24,93.89893891515067
113,N#Cc1cc(-c2cc(C(=O)[O-])c(C#N)c(C(=O)[O-])c2C#N)c(C#N)c(C#N)c1-c1cc(C(=O)[O-])c(C#N)c(C(=O)[O-])c1C#N,N#Cc1ccc(C(=O)[O-])c(C#N)c1C(=O)[O-].N#Cc1ccc(C(=O)[O-])c(C#N)c1C(=O)[O-],N#Cc1ccc(C#N)c(C#N)c1,8,24,93.91519920496407
114,N#Cc1cc(-c2cc(C(=O)[O-])c(C#N)c(C(=O)[O-])c2C#N)c(C#N)c(C#N)c1-c1cc(C(=O)[O-])c(C#N)c(C(=O)[O-])c1C#N,N#Cc1ccc(C(=O)[O-])c(C#N)c1C(=O)[O-].N#Cc1ccc(C(=O)[O-])c(C#N)c1C(=O)[O-],N#Cc1ccc(C#N)c(C#N)c1,8,24,93.99084682492631
115,N#Cc1cc(-c2cc(C(=O)[O-])c(C#N)c(C(=O)[O-])c2C#N)c(C#N)c(C#N)c1-c1cc(C(=O)[O-])c(C#N)c(C(=O)[O-])c1C#N,N#Cc1ccc(C(=O)[O-])c(C#N)c1C(=O)[O-].N#Cc1ccc(C(=O)[O-])c(C#N)c1C(=O)[O-],N#Cc1ccc(C#N)c(C#N)c1,8,24,94.0275138793868
116,N#Cc1cc(-c2cc(C(=O)[O-])c(C#N)c(C(=O)[O-])c2C#N)c(C#N)c(C#N)c1-c1cc(C(=O)[O-])c(C#N)c(C(=O)[O-])c1C#N,N#Cc1ccc(C(=O)[O-])c(C#N)c1C(=O)[O-].N#Cc1ccc(C(=O)[O-])c(C#N)c1C(=O)[O-],N#Cc1ccc(C#N)c(C#N)c1,8,24,94.06298280828997
117,N#Cc1cc(-c2cc(C(=O)[O-])c(C#N)c(C(=O)[O-])c2C#N)c(C#N)c(C#N)c1-c1cc(C(=O)[O-])c(C#N)c(C(=O)[O-])c1C#N,N#Cc1ccc(C(=O)[O-])c(C#N)c1C(=O)[O-].N#Cc1ccc(C(=O)[O-])c(C#N)c1C(=O)[O-],N#Cc1ccc(C#N)c(C#N)c1,8,24,94.06802281410037
118,N#Cc1cc(-c2cc(C(=O)[O-])c(C#N)c(C(=O)[O-])c2C#N)c(C#N)c(C#N)c1-c1cc(C(=O)[O-])c(C#N)c(C(=O)[O-])c1C#N,N#Cc1ccc(C(=O)[O-])c(C#N)c1C(=O)[O-].N#Cc1ccc(C(=O)[O-])c(C#N)c1C(=O)[O-],N#Cc1ccc(C#N)c(C#N)c1,8,24,94.09475323605022
119,N#Cc1cc(-c2cc(C(=O)[O-])c(C#N)c(C(=O)[O-])c2C#N)c(C#N)c(C#N)c1-c1cc(C(=O)[O-])c(C#N)c(C(=O)[O-])c1C#N,N#Cc1ccc(C(=O)[O-])c(C#N)c1C(=O)[O-].N#Cc1ccc(C(=O)[O-])c(C#N)c1C(=O)[O-],N#Cc1ccc(C#N)c(C#N)c1,8,24,94.10327108102842
120,N#Cc1cc(-c2cc(C(=O)[O-])c(C#N)c(C(=O)[O-])c2C#N)c(C#N)c(C#N)c1-c1cc(C(=O)[O-])c(C#N)c(C(=O)[O-])c1C#N,N#Cc1ccc(C(=O)[O-])c(C#N)c1C(=O)[O-].N#Cc1ccc(C(=O)[O-])c(C#N)c1C(=O)[O-],N#Cc1ccc(C#N)c(C#N)c1,8,24,94.10793914948177
121,N#Cc1cc(-c2cc(C(=O)[O-])c(C#N)c(C(=O)[O-])c2C#N)c(C#N)c(C#N)c1-c1cc(C(=O)[O-])c(C#N)c(C(=O)[O-])c1C#N,N#Cc1ccc(C(=O)[O-])c(C#N)c1C(=O)[O-].N#Cc1ccc(C(=O)[O-])c(C#N)c1C(=O)[O-],N#Cc1ccc(C#N)c(C#N)c1,8,24,94.15196330564177
122,N#Cc1cc(-c2cc(C(=O)[O-])c(C#N)c(C(=O)[O-])c2C#N)c(C#N)c(C#N)c1-c1cc(C(=O)[O-])c(C#N)c(C(=O)[O-])c1C#N,N#Cc1ccc(C(=O)[O-])c(C#N)c1C(=O)[O-].N#Cc1ccc(C(=O)[O-])c(C#N)c1C(=O)[O-],N#Cc1ccc(C#N)c(C#N)c1,8,24,94.22702307946984
