uuid,molecule,fragments,linker,anchor_1,anchor_2,energy
0,CCc1cc(-c2nnc(-c3ccnc(CC)c3CC)nn2)c(CC)cn1,CCc1ccc(CC)nc1.CCc1cccnc1CC,c1nncnn1,4,16,59.05099677141373
1,CCc1cc(-c2nnc(-c3ccnc(CC)c3CC)nn2)c(CC)cn1,CCc1ccc(CC)nc1.CCc1cccnc1CC,c1nncnn1,4,16,59.15032944983331
2,CCc1cc(-c2nnc(-c3ccnc(CC)c3CC)nn2)c(CC)cn1,CCc1ccc(CC)nc1.CCc1cccnc1CC,c1nncnn1,4,16,59.150329777487656
3,CCc1cc(-c2nnc(-c3ccnc(CC)c3CC)nn2)c(CC)cn1,CCc1ccc(CC)nc1.CCc1cccnc1CC,c1nncnn1,4,16,59.50281591573301
4,CCc1cc(-c2nnc(-c3ccnc(CC)c3CC)nn2)c(CC)cn1,CCc1ccc(CC)nc1.CCc1cccnc1CC,c1nncnn1,4,16,59.52757827375589
5,CCc1cc(-c2nnc(-c3ccnc(CC)c3CC)nn2)c(CC)cn1,CCc1ccc(CC)nc1.CCc1cccnc1CC,c1nncnn1,4,16,59.61556077582342
6,CCc1cc(-c2nnc(-c3ccnc(CC)c3CC)nn2)c(CC)cn1,CCc1ccc(CC)nc1.CCc1cccnc1CC,c1nncnn1,4,16,59.66944947859007
7,CCc1cc(-c2nnc(-c3ccnc(CC)c3CC)nn2)c(CC)cn1,CCc1ccc(CC)nc1.CCc1cccnc1CC,c1nncnn1,4,16,60.52870244022327
8,CCc1cc(-c2nnc(-c3ccnc(CC)c3CC)nn2)c(CC)cn1,CCc1ccc(CC)nc1.CCc1cccnc1CC,c1nncnn1,4,16,60.600436253006805
9,CCc1cc(-c2nnc(-c3ccnc(CC)c3CC)nn2)c(CC)cn1,CCc1ccc(CC)nc1.CCc1cccnc1CC,c1nncnn1,4,16,61.26516261930751
10,CCc1cc(-c2nnc(-c3ccnc(CC)c3CC)nn2)c(CC)cn1,CCc1ccc(CC)nc1.CCc1cccnc1CC,c1nncnn1,4,16,62.05572798577126
11,CCc1cc(-c2nnc(-c3ccnc(CC)c3CC)nn2)c(CC)cn1,CCc1ccc(CC)nc1.CCc1cccnc1CC,c1nncnn1,4,16,63.089384625834604
12,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,4,17,74.05235843528065
13,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,4,17,74.2186444888166
14,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,4,17,74.50349821405344
15,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,4,17,74.63000802206909
16,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,4,17,74.65987016630591
17,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,4,17,75.03533775074204
18,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,4,17,75.17161921298481
19,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,4,17,75.26206669342838
20,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,4,17,75.48990527641068
21,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,4,17,75.85437303498509
22,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,4,17,76.00837849989085
