uuid,molecule,fragments,linker,anchor_1,anchor_2,energy
10,N#Cc1cc(-c2c(C#N)c(C(=O)[O-])c(C#N)c(C(=O)[O-])c2C#N)cc(C#N)c1-c1c(C#N)c(C(=O)[O-])cc(C(=O)[O-])c1C#N,N#Cc1cc(C#N)c(C(=O)[O-])c(C#N)c1C(=O)[O-].N#Cc1cc(C#N)c(C(=O)[O-])cc1C(=O)[O-],N#Cc1cccc(C#N)c1,10,33,94.16401315338015
11,N#Cc1cc(-c2c(C#N)c(C(=O)[O-])c(C#N)c(C(=O)[O-])c2C#N)cc(C#N)c1-c1c(C#N)c(C(=O)[O-])cc(C(=O)[O-])c1C#N,N#Cc1cc(C#N)c(C(=O)[O-])c(C#N)c1C(=O)[O-].N#Cc1cc(C#N)c(C(=O)[O-])cc1C(=O)[O-],N#Cc1cccc(C#N)c1,10,33,94.16691280655108
12,CCc1cc(-c2nnc(-c3c(CC)cc(C(=O)[O-])c(CC)c3CC)nn2)c(CC)cc1C(=O)[O-],CCc1cc(CC)c(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,14,19,85.09577982269847
13,CCc1cc(-c2nnc(-c3c(CC)cc(C(=O)[O-])c(CC)c3CC)nn2)c(CC)cc1C(=O)[O-],CCc1cc(CC)c(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,14,19,85.09899458489168
14,CCc1cc(-c2nnc(-c3c(CC)cc(C(=O)[O-])c(CC)c3CC)nn2)c(CC)cc1C(=O)[O-],CCc1cc(CC)c(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,14,19,85.6139363061918
15,CCc1cc(-c2nnc(-c3c(CC)cc(C(=O)[O-])c(CC)c3CC)nn2)c(CC)cc1C(=O)[O-],CCc1cc(CC)c(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,14,19,86.03635479272955
16,CCc1cc(-c2nnc(-c3c(CC)cc(C(=O)[O-])c(CC)c3CC)nn2)c(CC)cc1C(=O)[O-],CCc1cc(CC)c(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,14,19,86.05775619046474
17,CCc1cc(-c2nnc(-c3c(CC)cc(C(=O)[O-])c(CC)c3CC)nn2)c(CC)cc1C(=O)[O-],CCc1cc(CC)c(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,14,19,86.08322492525446
18,CCc1cc(-c2nnc(-c3c(CC)cc(C(=O)[O-])c(CC)c3CC)nn2)c(CC)cc1C(=O)[O-],CCc1cc(CC)c(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,14,19,86.24710733703924
19,CCc1cc(-c2nnc(-c3c(CC)cc(C(=O)[O-])c(CC)c3CC)nn2)c(CC)cc1C(=O)[O-],CCc1cc(CC)c(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,14,19,86.30842444909749
20,CCc1cc(-c2nnc(-c3c(CC)cc(C(=O)[O-])c(CC)c3CC)nn2)c(CC)cc1C(=O)[O-],CCc1cc(CC)c(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,14,19,87.42261853595745
21,CCc1cc(-c2nnc(-c3c(CC)cc(C(=O)[O-])c(CC)c3CC)nn2)c(CC)cc1C(=O)[O-],CCc1cc(CC)c(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,14,19,87.64995969053287
22,CCc1cc(-c2nnc(-c3c(CC)cc(C(=O)[O-])c(CC)c3CC)nn2)c(CC)cc1C(=O)[O-],CCc1cc(CC)c(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,14,19,88.64997990503923
23,CCc1cc(-c2nnc(-c3c(CC)cc(C(=O)[O-])c(CC)c3CC)nn2)c(CC)cc1C(=O)[O-],CCc1cc(CC)c(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,14,19,89.2766291479698
24,CCc1cc(-c2nnc(-c3c(CC)cc(C(=O)[O-])c(CC)c3CC)nn2)c(CC)cc1C(=O)[O-],CCc1cc(CC)c(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,14,19,89.3470091518233
25,CCc1cc(-c2nnc(-c3c(CC)cc(C(=O)[O-])c(CC)c3CC)nn2)c(CC)cc1C(=O)[O-],CCc1cc(CC)c(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,14,19,90.03174634794041
26,CCc1cc(-c2nnc(-c3c(CC)cc(C(=O)[O-])c(CC)c3CC)nn2)c(CC)cc1C(=O)[O-],CCc1cc(CC)c(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,14,19,90.61918321533567
27,CCc1cc(-c2nnc(-c3c(CC)cc(C(=O)[O-])c(CC)c3CC)nn2)c(CC)cc1C(=O)[O-],CCc1cc(CC)c(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,14,19,90.62304718144816
28,CCc1cc(-c2nnc(-c3c(CC)cc(C(=O)[O-])c(CC)c3CC)nn2)c(CC)cc1C(=O)[O-],CCc1cc(CC)c(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,14,19,91.05819380486281
29,CCCOc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCOc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,12,19,48.12264949631827
30,CCCOc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCOc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,12,19,48.12269355902427
31,CCCOc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCOc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,12,19,48.18792883353321
32,CCCOc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCOc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,12,19,48.187928836420795
33,CCCOc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCOc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,12,19,48.18875904336029
34,CCCOc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCOc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,12,19,49.62077681358462
35,CCCOc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCOc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,12,19,49.62077684270662
36,CCCOc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCOc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,12,19,49.713408962394496
37,CCCOc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCOc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,12,19,49.71342651971647
38,CCCOc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCOc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,12,19,49.71480814188259
39,CCCOc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCOc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,12,19,51.694786533989635
40,CCCOc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCOc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,12,19,51.694806365105826
41,CCCOc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCOc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,12,19,51.89199402363507
42,O=C([O-])C#CC=C(Cl)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCl,4,9,1.0350852240807225
43,O=C([O-])C#CC=C(Cl)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCl,4,9,1.0351130524373258
44,O=C([O-])C#CC=C(Cl)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCl,4,9,1.0355153397055876
45,O=C([O-])C#CC=C(Cl)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCl,4,9,1.0355406425853395
46,O=C([O-])C#CC=C(Cl)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCl,4,9,1.1175774216692391
47,O=C([O-])C#CC=C(Cl)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCl,4,9,1.117640742146359
48,O=C([O-])C#CC=C(Cl)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCl,4,9,1.1217086191100236
49,Cc1cc(-c2c(C)cc(-c3ccc(C(=O)[O-])c(C)c3C)c(C)c2C)c(C)c(C)c1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1C.Cc1cccc(C(=O)[O-])c1C,Cc1ccc(C)c(C)c1,8,14,101.45145957872275
50,Cc1cc(-c2c(C)cc(-c3ccc(C(=O)[O-])c(C)c3C)c(C)c2C)c(C)c(C)c1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1C.Cc1cccc(C(=O)[O-])c1C,Cc1ccc(C)c(C)c1,8,14,101.54086280571154
51,Cc1cc(-c2c(C)cc(-c3ccc(C(=O)[O-])c(C)c3C)c(C)c2C)c(C)c(C)c1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1C.Cc1cccc(C(=O)[O-])c1C,Cc1ccc(C)c(C)c1,8,14,101.59786950117378
52,Cc1cc(-c2c(C)cc(-c3ccc(C(=O)[O-])c(C)c3C)c(C)c2C)c(C)c(C)c1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1C.Cc1cccc(C(=O)[O-])c1C,Cc1ccc(C)c(C)c1,8,14,101.6434596062141
53,Cc1cc(-c2c(C)cc(-c3ccc(C(=O)[O-])c(C)c3C)c(C)c2C)c(C)c(C)c1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1C.Cc1cccc(C(=O)[O-])c1C,Cc1ccc(C)c(C)c1,8,14,101.70791959039292
54,Cc1cc(-c2c(C)cc(-c3ccc(C(=O)[O-])c(C)c3C)c(C)c2C)c(C)c(C)c1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1C.Cc1cccc(C(=O)[O-])c1C,Cc1ccc(C)c(C)c1,8,14,101.71267859399127
55,Cc1cc(-c2c(C)cc(-c3ccc(C(=O)[O-])c(C)c3C)c(C)c2C)c(C)c(C)c1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1C.Cc1cccc(C(=O)[O-])c1C,Cc1ccc(C)c(C)c1,8,14,101.7499703947443
56,Cc1cc(-c2c(C)cc(-c3ccc(C(=O)[O-])c(C)c3C)c(C)c2C)c(C)c(C)c1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1C.Cc1cccc(C(=O)[O-])c1C,Cc1ccc(C)c(C)c1,8,14,101.82358053433167
57,Cc1cc(-c2c(C)cc(-c3ccc(C(=O)[O-])c(C)c3C)c(C)c2C)c(C)c(C)c1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1C.Cc1cccc(C(=O)[O-])c1C,Cc1ccc(C)c(C)c1,8,14,102.95796967322208
58,O=C([O-])c1cc(F)c(-c2ccc(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2)c(F)c1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)cc(F)c1F,c1ccccc1,7,19,57.1702827894656
59,O=C([O-])c1cc(F)c(-c2ccc(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2)c(F)c1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)cc(F)c1F,c1ccccc1,7,19,57.17028280426057
60,O=C([O-])c1cc(F)c(-c2ccc(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2)c(F)c1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)cc(F)c1F,c1ccccc1,7,19,57.23840582008629
61,O=C([O-])c1cc(F)c(-c2ccc(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2)c(F)c1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)cc(F)c1F,c1ccccc1,7,19,57.23841048296118
62,O=C([O-])c1cc(F)c(-c2ccc(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2)c(F)c1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)cc(F)c1F,c1ccccc1,7,19,57.23841049037686
63,O=C([O-])c1cc(F)c(-c2ccc(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2)c(F)c1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)cc(F)c1F,c1ccccc1,7,19,57.23841061687712
64,O=C([O-])c1cc(F)c(-c2ccc(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2)c(F)c1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)cc(F)c1F,c1ccccc1,7,19,57.251765375214354
65,O=C([O-])c1cc(F)c(-c2ccc(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2)c(F)c1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)cc(F)c1F,c1ccccc1,7,19,57.251765380920254
66,O=C([O-])c1cc(F)c(-c2ccc(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2)c(F)c1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)cc(F)c1F,c1ccccc1,7,19,57.25176704856172
67,O=C([O-])c1cc(F)c(-c2ccc(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2)c(F)c1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)cc(F)c1F,c1ccccc1,7,19,57.251767073848605
68,O=C([O-])c1cc(F)c(-c2ccc(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2)c(F)c1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)cc(F)c1F,c1ccccc1,7,19,57.33324976984955
69,O=C([O-])c1ccc(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)c(F)c2)c(F)c1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cccc(F)c1,Fc1cccc(F)c1,7,18,56.42846548423816
70,O=C([O-])c1ccc(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)c(F)c2)c(F)c1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cccc(F)c1,Fc1cccc(F)c1,7,18,56.42846549591586
71,O=C([O-])c1ccc(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)c(F)c2)c(F)c1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cccc(F)c1,Fc1cccc(F)c1,7,18,56.428506636670186
72,O=C([O-])c1ccc(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)c(F)c2)c(F)c1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cccc(F)c1,Fc1cccc(F)c1,7,18,56.428506698667455
73,O=C([O-])c1ccc(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)c(F)c2)c(F)c1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cccc(F)c1,Fc1cccc(F)c1,7,18,56.428507001734786
74,O=C([O-])c1ccc(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)c(F)c2)c(F)c1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cccc(F)c1,Fc1cccc(F)c1,7,18,56.428914317518576
75,O=C([O-])c1ccc(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)c(F)c2)c(F)c1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cccc(F)c1,Fc1cccc(F)c1,7,18,56.509769905108236
76,O=C([O-])c1ccc(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)c(F)c2)c(F)c1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cccc(F)c1,Fc1cccc(F)c1,7,18,56.509813345949595
77,O=C([O-])c1ccc(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)c(F)c2)c(F)c1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cccc(F)c1,Fc1cccc(F)c1,7,18,56.510218712864805
78,O=C([O-])c1ccc(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)c(F)c2)c(F)c1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cccc(F)c1,Fc1cccc(F)c1,7,18,56.51021871795864
79,O=C([O-])c1ccc(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)c(F)c2)c(F)c1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cccc(F)c1,Fc1cccc(F)c1,7,18,56.51021875965829
80,O=C([O-])c1ccc(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)c(F)c2)c(F)c1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cccc(F)c1,Fc1cccc(F)c1,7,18,56.51026234454216
81,O=C([O-])c1ccc(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)c(F)c2)c(F)c1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cccc(F)c1,Fc1cccc(F)c1,7,18,56.510262431249814
82,CCCc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,11,18,50.51617832697274
83,CCCc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,11,18,50.516178348726655
84,CCCc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,11,18,51.16448703229146
85,CCCc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,11,18,51.164487046208045
86,CCCc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,11,18,51.1645044118413
87,CCCc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,11,18,51.164504442471426
88,CCCc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,11,18,51.16704590514466
89,CCCc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,11,18,51.57641292627666
90,CCCc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,11,18,51.57811949727146
91,CCCc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,11,18,51.57811957979495
92,CCCc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,11,18,52.00529670547533
93,CCCc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,11,18,52.0052978230542
94,CCCc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,11,18,52.006322207271566
95,CCCc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,11,18,52.0068223379656
96,O=C([O-])c1ccc(C(F)=Cc2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,C=CF,6,16,41.50069212363608
97,O=C([O-])c1ccc(C(F)=Cc2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,C=CF,6,16,41.50177915249148
98,O=C([O-])c1ccc(C(F)=Cc2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,C=CF,6,16,41.58150955926553
99,O=C([O-])c1ccc(C(F)=Cc2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,C=CF,6,16,42.01436270317331
100,O=C([O-])c1ccc(C(F)=Cc2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,C=CF,6,16,42.01436272077155
101,O=C([O-])c1ccc(C(F)=Cc2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,C=CF,6,16,42.01502028827329
102,O=C([O-])c1ccc(C(F)=Cc2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,C=CF,6,16,42.09475651257048
103,O=C([O-])c1ccc(C(F)=Cc2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,C=CF,6,16,42.09520497972368
104,O=C([O-])c1ccc(C(F)=Cc2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,C=CF,6,16,42.57947071794058
105,O=C([O-])c1ccc(C(F)=Cc2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,C=CF,6,16,42.66142208423918
