uuid,molecule,fragments,linker,anchor_1,anchor_2,energy
20,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])c(CC)c3CC)nn2)ccc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1CC.CCc1ccccc1C(=O)[O-],c1nncnn1,4,19,78.7888992438449
21,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])c(CC)c3CC)nn2)ccc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1CC.CCc1ccccc1C(=O)[O-],c1nncnn1,4,19,79.00655588695886
22,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])c(CC)c3CC)nn2)ccc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1CC.CCc1ccccc1C(=O)[O-],c1nncnn1,4,19,79.0169271035004
23,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])c(CC)c3CC)nn2)ccc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1CC.CCc1ccccc1C(=O)[O-],c1nncnn1,4,19,79.06101879754014
24,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])c(CC)c3CC)nn2)ccc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1CC.CCc1ccccc1C(=O)[O-],c1nncnn1,4,19,79.1708743458913
25,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])c(CC)c3CC)nn2)ccc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1CC.CCc1ccccc1C(=O)[O-],c1nncnn1,4,19,80.33026766566717
26,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])c(CC)c3CC)nn2)ccc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1CC.CCc1ccccc1C(=O)[O-],c1nncnn1,4,19,80.48579758562857
27,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])c(CC)c3CC)nn2)ccc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1CC.CCc1ccccc1C(=O)[O-],c1nncnn1,4,19,80.79886319622574
28,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])c(CC)c3CC)nn2)ccc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1CC.CCc1ccccc1C(=O)[O-],c1nncnn1,4,19,81.06573187776235
29,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])c(CC)c3CC)nn2)ccc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1CC.CCc1ccccc1C(=O)[O-],c1nncnn1,4,19,81.06598735789447
30,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])c(CC)c3CC)nn2)ccc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1CC.CCc1ccccc1C(=O)[O-],c1nncnn1,4,19,82.31583563493493
31,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])c(CC)c3CC)nn2)ccc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1CC.CCc1ccccc1C(=O)[O-],c1nncnn1,4,19,83.31894730568891
32,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])c(CC)c3CC)nn2)ccc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1CC.CCc1ccccc1C(=O)[O-],c1nncnn1,4,19,83.34123708352826
33,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])c(CC)c3CC)nn2)ccc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1CC.CCc1ccccc1C(=O)[O-],c1nncnn1,4,19,83.69545778164088
34,O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])cc3F)c(F)c2)cc1F,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cc(F)ccc1F,Fc1ccccc1,7,18,56.11070828732973
35,O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])cc3F)c(F)c2)cc1F,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cc(F)ccc1F,Fc1ccccc1,7,18,56.11222460726611
36,O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])cc3F)c(F)c2)cc1F,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cc(F)ccc1F,Fc1ccccc1,7,18,56.17207228445541
37,O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])cc3F)c(F)c2)cc1F,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cc(F)ccc1F,Fc1ccccc1,7,18,56.19030455106553
38,O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])cc3F)c(F)c2)cc1F,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cc(F)ccc1F,Fc1ccccc1,7,18,56.191822612928625
39,O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])cc3F)c(F)c2)cc1F,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cc(F)ccc1F,Fc1ccccc1,7,18,56.19184413298385
40,O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])cc3F)c(F)c2)cc1F,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cc(F)ccc1F,Fc1ccccc1,7,18,56.25169296235506
41,O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])cc3F)c(F)c2)cc1F,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cc(F)ccc1F,Fc1ccccc1,7,18,56.25319182038882
42,O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])cc3F)c(F)c2)cc1F,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cc(F)ccc1F,Fc1ccccc1,7,18,56.271442120861416
43,O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])cc3F)c(F)c2)cc1F,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cc(F)ccc1F,Fc1ccccc1,7,18,56.28731888719118
44,O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])cc3F)c(F)c2)cc1F,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cc(F)ccc1F,Fc1ccccc1,7,18,56.34759958640717
45,O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])cc3F)c(F)c2)cc1F,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cc(F)ccc1F,Fc1ccccc1,7,18,56.35846975974325
46,Cc1cc(C(=O)[O-])ccc1-c1nnc(-c2cc(C)c(C(=O)[O-])c(C)c2)nn1,Cc1cccc(C(=O)[O-])c1.Cc1cccc(C)c1C(=O)[O-],c1nncnn1,9,13,61.663147151992604
47,Cc1cc(C(=O)[O-])ccc1-c1nnc(-c2cc(C)c(C(=O)[O-])c(C)c2)nn1,Cc1cccc(C(=O)[O-])c1.Cc1cccc(C)c1C(=O)[O-],c1nncnn1,9,13,61.6631472299809
48,Cc1cc(C(=O)[O-])ccc1-c1nnc(-c2cc(C)c(C(=O)[O-])c(C)c2)nn1,Cc1cccc(C(=O)[O-])c1.Cc1cccc(C)c1C(=O)[O-],c1nncnn1,9,13,61.663147356465025
49,Cc1cc(C(=O)[O-])ccc1-c1nnc(-c2cc(C)c(C(=O)[O-])c(C)c2)nn1,Cc1cccc(C(=O)[O-])c1.Cc1cccc(C)c1C(=O)[O-],c1nncnn1,9,13,61.663147755244665
50,Cc1cc(C(=O)[O-])ccc1-c1nnc(-c2cc(C)c(C(=O)[O-])c(C)c2)nn1,Cc1cccc(C(=O)[O-])c1.Cc1cccc(C)c1C(=O)[O-],c1nncnn1,9,13,61.66314775850598
51,Cc1cc(C(=O)[O-])ccc1-c1nnc(-c2cc(C)c(C(=O)[O-])c(C)c2)nn1,Cc1cccc(C(=O)[O-])c1.Cc1cccc(C)c1C(=O)[O-],c1nncnn1,9,13,61.663147771801924
52,Cc1cc(C(=O)[O-])ccc1-c1nnc(-c2cc(C)c(C(=O)[O-])c(C)c2)nn1,Cc1cccc(C(=O)[O-])c1.Cc1cccc(C)c1C(=O)[O-],c1nncnn1,9,13,61.663147865747064
53,Cc1cc(C(=O)[O-])ccc1-c1nnc(-c2cc(C)c(C(=O)[O-])c(C)c2)nn1,Cc1cccc(C(=O)[O-])c1.Cc1cccc(C)c1C(=O)[O-],c1nncnn1,9,13,61.66581953215325
54,Cc1cc(C(=O)[O-])ccc1-c1ccc(-c2c(C)cc(C(=O)[O-])cc2C)cc1C,Cc1cc(C)cc(C(=O)[O-])c1.Cc1cccc(C(=O)[O-])c1,Cc1ccccc1,10,20,67.41226002352283
55,Cc1cc(C(=O)[O-])ccc1-c1ccc(-c2c(C)cc(C(=O)[O-])cc2C)cc1C,Cc1cc(C)cc(C(=O)[O-])c1.Cc1cccc(C(=O)[O-])c1,Cc1ccccc1,10,20,67.41229912991483
56,Cc1cc(C(=O)[O-])ccc1-c1ccc(-c2c(C)cc(C(=O)[O-])cc2C)cc1C,Cc1cc(C)cc(C(=O)[O-])c1.Cc1cccc(C(=O)[O-])c1,Cc1ccccc1,10,20,67.4142015585639
57,Cc1cc(C(=O)[O-])ccc1-c1ccc(-c2c(C)cc(C(=O)[O-])cc2C)cc1C,Cc1cc(C)cc(C(=O)[O-])c1.Cc1cccc(C(=O)[O-])c1,Cc1ccccc1,10,20,67.41420169450163
58,Cc1cc(C(=O)[O-])ccc1-c1ccc(-c2c(C)cc(C(=O)[O-])cc2C)cc1C,Cc1cc(C)cc(C(=O)[O-])c1.Cc1cccc(C(=O)[O-])c1,Cc1ccccc1,10,20,67.41421606713844
59,Cc1cc(C(=O)[O-])ccc1-c1ccc(-c2c(C)cc(C(=O)[O-])cc2C)cc1C,Cc1cc(C)cc(C(=O)[O-])c1.Cc1cccc(C(=O)[O-])c1,Cc1ccccc1,10,20,67.41866129048135
60,Cc1cc(C(=O)[O-])ccc1-c1ccc(-c2c(C)cc(C(=O)[O-])cc2C)cc1C,Cc1cc(C)cc(C(=O)[O-])c1.Cc1cccc(C(=O)[O-])c1,Cc1ccccc1,10,20,67.42059108114127
61,ClC(=Cc1ccncc1Cl)c1cc(Cl)nc(Cl)c1Cl,Clc1ccc(Cl)c(Cl)n1.Clc1cccnc1,C=CCl,3,15,39.90974921722771
62,ClC(=Cc1ccncc1Cl)c1cc(Cl)nc(Cl)c1Cl,Clc1ccc(Cl)c(Cl)n1.Clc1cccnc1,C=CCl,3,15,41.135447424571915
63,ClC(=Cc1ccncc1Cl)c1cc(Cl)nc(Cl)c1Cl,Clc1ccc(Cl)c(Cl)n1.Clc1cccnc1,C=CCl,3,15,41.13544743161283
64,ClC(=Cc1ccncc1Cl)c1cc(Cl)nc(Cl)c1Cl,Clc1ccc(Cl)c(Cl)n1.Clc1cccnc1,C=CCl,3,15,41.3179158882637
65,ClC(=Cc1ccncc1Cl)c1cc(Cl)nc(Cl)c1Cl,Clc1ccc(Cl)c(Cl)n1.Clc1cccnc1,C=CCl,3,15,41.317915905538996
66,ClC(=Cc1ccncc1Cl)c1cc(Cl)nc(Cl)c1Cl,Clc1ccc(Cl)c(Cl)n1.Clc1cccnc1,C=CCl,3,15,41.35589028226046
67,ClC(=Cc1ccncc1Cl)c1cc(Cl)nc(Cl)c1Cl,Clc1ccc(Cl)c(Cl)n1.Clc1cccnc1,C=CCl,3,15,41.35589029073342
68,ClC(=Cc1ccncc1Cl)c1cc(Cl)nc(Cl)c1Cl,Clc1ccc(Cl)c(Cl)n1.Clc1cccnc1,C=CCl,3,15,41.41012330379036
69,ClC(=Cc1ccncc1Cl)c1cc(Cl)nc(Cl)c1Cl,Clc1ccc(Cl)c(Cl)n1.Clc1cccnc1,C=CCl,3,15,41.63036406440108
70,ClC(=Cc1ccncc1Cl)c1cc(Cl)nc(Cl)c1Cl,Clc1ccc(Cl)c(Cl)n1.Clc1cccnc1,C=CCl,3,15,41.893557415699135
71,ClC(=Cc1ccncc1Cl)c1cc(Cl)nc(Cl)c1Cl,Clc1ccc(Cl)c(Cl)n1.Clc1cccnc1,C=CCl,3,15,42.030249513561344
72,ClC(=Cc1ccncc1Cl)c1cc(Cl)nc(Cl)c1Cl,Clc1ccc(Cl)c(Cl)n1.Clc1cccnc1,C=CCl,3,15,42.03024955785322
73,Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)ccc1C(=O)[O-],Cc1ccccc1C(=O)[O-].O=C([O-])c1ccccc1,c1nncnn1,3,16,48.78881852100611
74,Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)ccc1C(=O)[O-],Cc1ccccc1C(=O)[O-].O=C([O-])c1ccccc1,c1nncnn1,3,16,48.78881853335714
75,Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)ccc1C(=O)[O-],Cc1ccccc1C(=O)[O-].O=C([O-])c1ccccc1,c1nncnn1,3,16,48.78882006281348
76,Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)ccc1C(=O)[O-],Cc1ccccc1C(=O)[O-].O=C([O-])c1ccccc1,c1nncnn1,3,16,48.78882011729048
77,Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)ccc1C(=O)[O-],Cc1ccccc1C(=O)[O-].O=C([O-])c1ccccc1,c1nncnn1,3,16,48.99066490631593
78,Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)ccc1C(=O)[O-],Cc1ccccc1C(=O)[O-].O=C([O-])c1ccccc1,c1nncnn1,3,16,48.9906649379069
79,Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)ccc1C(=O)[O-],Cc1ccccc1C(=O)[O-].O=C([O-])c1ccccc1,c1nncnn1,3,16,48.990666450146335
80,O=C([O-])c1ccc(-c2nnc(-c3c(F)cc(C(=O)[O-])c(F)c3F)nn2)cc1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1ccccc1,c1nncnn1,7,18,46.36638898506313
81,O=C([O-])c1ccc(-c2nnc(-c3c(F)cc(C(=O)[O-])c(F)c3F)nn2)cc1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1ccccc1,c1nncnn1,7,18,46.36638900070336
82,O=C([O-])c1ccc(-c2nnc(-c3c(F)cc(C(=O)[O-])c(F)c3F)nn2)cc1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1ccccc1,c1nncnn1,7,18,46.36638902812748
83,O=C([O-])c1ccc(-c2nnc(-c3c(F)cc(C(=O)[O-])c(F)c3F)nn2)cc1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1ccccc1,c1nncnn1,7,18,46.36638913804867
84,O=C([O-])c1ccc(-c2nnc(-c3c(F)cc(C(=O)[O-])c(F)c3F)nn2)cc1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1ccccc1,c1nncnn1,7,18,46.36638917173388
85,O=C([O-])c1ccc(-c2nnc(-c3c(F)cc(C(=O)[O-])c(F)c3F)nn2)cc1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1ccccc1,c1nncnn1,7,18,46.36638921730515
86,O=C([O-])c1ccc(-c2nnc(-c3c(F)cc(C(=O)[O-])c(F)c3F)nn2)cc1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1ccccc1,c1nncnn1,7,18,46.44845112149797
87,O=C([O-])c1ccc(-c2nnc(-c3c(F)cc(C(=O)[O-])c(F)c3F)nn2)cc1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1ccccc1,c1nncnn1,7,18,46.44845128635402
88,O=C([O-])c1ccc(-c2nnc(-c3c(F)cc(C(=O)[O-])c(F)c3F)nn2)cc1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1ccccc1,c1nncnn1,7,18,46.44845131093828
89,Cc1cc(-c2ccc(-c3cc(C)c(C(=O)[O-])c(C)c3)c(C)c2C)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1cccc(C)c1C(=O)[O-],Cc1ccccc1C,3,14,86.29005023081034
90,Cc1cc(-c2ccc(-c3cc(C)c(C(=O)[O-])c(C)c3)c(C)c2C)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1cccc(C)c1C(=O)[O-],Cc1ccccc1C,3,14,86.32585230463653
91,Cc1cc(-c2ccc(-c3cc(C)c(C(=O)[O-])c(C)c3)c(C)c2C)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1cccc(C)c1C(=O)[O-],Cc1ccccc1C,3,14,86.39689912453203
92,Cc1cc(-c2ccc(-c3cc(C)c(C(=O)[O-])c(C)c3)c(C)c2C)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1cccc(C)c1C(=O)[O-],Cc1ccccc1C,3,14,86.44702924117308
93,Cc1cc(-c2ccc(-c3cc(C)c(C(=O)[O-])c(C)c3)c(C)c2C)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1cccc(C)c1C(=O)[O-],Cc1ccccc1C,3,14,86.46182864268778
94,Cc1cc(-c2ccc(-c3cc(C)c(C(=O)[O-])c(C)c3)c(C)c2C)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1cccc(C)c1C(=O)[O-],Cc1ccccc1C,3,14,86.63856050759593
95,Cc1cc(-c2ccc(-c3cc(C)c(C(=O)[O-])c(C)c3)c(C)c2C)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1cccc(C)c1C(=O)[O-],Cc1ccccc1C,3,14,86.65340290859112
96,Cc1cc(-c2ccc(-c3cc(C)c(C(=O)[O-])c(C)c3)c(C)c2C)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1cccc(C)c1C(=O)[O-],Cc1ccccc1C,3,14,86.66886010055195
